listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
4777736,16/12/2020,f,$115.00,$115.00,3,90
4777736,17/12/2020,f,$115.00,$115.00,3,90
4777736,18/12/2020,f,$115.00,$115.00,3,90
4777736,19/12/2020,f,$115.00,$115.00,3,90
4777736,20/12/2020,f,$115.00,$115.00,3,90
4777736,21/12/2020,f,$115.00,$115.00,3,90
4777736,22/12/2020,f,$115.00,$115.00,3,90
4777736,23/12/2020,f,$115.00,$115.00,3,90
4777736,24/12/2020,f,$115.00,$115.00,3,90
4777736,25/12/2020,f,$115.00,$115.00,3,90
4777736,26/12/2020,f,$115.00,$115.00,3,90
4777736,27/12/2020,f,$115.00,$115.00,3,90
4777736,28/12/2020,f,$115.00,$115.00,3,90
4777736,29/12/2020,f,$115.00,$115.00,3,90
4777736,30/12/2020,f,$115.00,$115.00,3,90
4777736,31/12/2020,f,$115.00,$115.00,3,90
3878476,15/12/2020,f,$140.00,$140.00,5,1000
3878476,16/12/2020,f,$140.00,$140.00,5,1000
3878476,17/12/2020,f,$140.00,$140.00,5,1000
3878476,18/12/2020,f,$140.00,$140.00,5,1000
3878476,19/12/2020,f,$140.00,$140.00,5,1000
3878476,20/12/2020,f,$140.00,$140.00,5,1000
3878476,21/12/2020,f,$140.00,$140.00,5,1000
3878476,22/12/2020,t,$140.00,$140.00,5,1000
3878476,23/12/2020,t,$140.00,$140.00,5,1000
3878476,24/12/2020,t,$140.00,$140.00,5,1000
3878476,25/12/2020,t,$140.00,$140.00,5,1000
3878476,26/12/2020,t,$140.00,$140.00,5,1000
3878476,27/12/2020,t,$140.00,$140.00,5,1000
3878476,28/12/2020,t,$140.00,$140.00,5,1000
3878476,29/12/2020,t,$140.00,$140.00,5,1000
3878476,30/12/2020,t,$140.00,$140.00,5,1000
3878476,31/12/2020,t,$140.00,$140.00,5,1000
4470941,15/12/2020,f,$117.00,$111.00,2,1125
3878539,16/12/2020,f,$80.00,$80.00,1,1125
3878539,17/12/2020,f,$80.00,$80.00,1,1125
3878539,18/12/2020,f,$80.00,$80.00,1,1125
3878539,19/12/2020,f,$80.00,$80.00,1,1125
3878539,20/12/2020,f,$80.00,$80.00,1,1125
3878539,21/12/2020,f,$80.00,$80.00,1,1125
3878539,22/12/2020,f,$80.00,$80.00,1,1125
3878539,23/12/2020,f,$80.00,$80.00,1,1125
3878539,24/12/2020,f,$80.00,$80.00,1,1125
3878539,25/12/2020,f,$80.00,$80.00,1,1125
3878539,26/12/2020,f,$80.00,$80.00,1,1125
3878539,27/12/2020,f,$80.00,$80.00,1,1125
3878539,28/12/2020,f,$80.00,$80.00,1,1125
3878539,29/12/2020,f,$80.00,$80.00,1,1125
3878539,30/12/2020,f,$80.00,$80.00,1,1125
3878539,31/12/2020,f,$80.00,$80.00,1,1125
3885928,16/12/2020,f,$50.00,$50.00,1,1125
3885928,17/12/2020,t,$50.00,$50.00,1,1125
3885928,18/12/2020,t,$50.00,$50.00,1,1125
3885928,19/12/2020,t,$50.00,$50.00,1,1125
3885928,20/12/2020,t,$50.00,$50.00,1,1125
3885928,21/12/2020,t,$50.00,$50.00,1,1125
3885928,22/12/2020,t,$50.00,$50.00,1,1125
3885928,23/12/2020,t,$50.00,$50.00,1,1125
3885928,24/12/2020,t,$50.00,$50.00,1,1125
3885928,25/12/2020,t,$50.00,$50.00,1,1125
3885928,26/12/2020,t,$50.00,$50.00,1,1125
3885928,27/12/2020,t,$50.00,$50.00,1,1125
3885928,28/12/2020,t,$50.00,$50.00,1,1125
3885928,29/12/2020,t,$50.00,$50.00,1,1125
3885928,30/12/2020,t,$50.00,$50.00,1,1125
3885928,31/12/2020,t,$50.00,$50.00,1,1125
4779680,15/12/2020,f,$125.00,$125.00,5,365
4779680,16/12/2020,f,$125.00,$125.00,5,365
4779680,17/12/2020,f,$125.00,$125.00,5,365
4779680,18/12/2020,f,$125.00,$125.00,5,365
4779680,19/12/2020,f,$125.00,$125.00,5,365
4779680,20/12/2020,f,$283.00,$283.00,5,365
4779680,21/12/2020,f,$283.00,$283.00,5,365
4779680,22/12/2020,f,$283.00,$283.00,5,365
4779680,23/12/2020,f,$328.00,$328.00,5,365
4779680,24/12/2020,f,$328.00,$328.00,5,365
4779680,25/12/2020,f,$367.00,$367.00,5,365
4779680,26/12/2020,f,$367.00,$367.00,5,365
4779680,27/12/2020,f,$328.00,$328.00,5,365
4779680,28/12/2020,f,$328.00,$328.00,5,365
4779680,29/12/2020,f,$328.00,$328.00,5,365
4779680,30/12/2020,f,$396.00,$396.00,5,365
4779680,31/12/2020,f,$396.00,$396.00,5,365
4780963,16/12/2020,t,$40.00,$40.00,3,1125
4780963,17/12/2020,f,$40.00,$40.00,3,1125
4780963,18/12/2020,t,$40.00,$40.00,3,1125
4780963,19/12/2020,t,$40.00,$40.00,3,1125
4780963,20/12/2020,t,$40.00,$40.00,3,1125
4780963,21/12/2020,t,$40.00,$40.00,3,1125
4780963,22/12/2020,t,$40.00,$40.00,3,1125
4780963,23/12/2020,t,$40.00,$40.00,3,1125
4780963,24/12/2020,t,$40.00,$40.00,3,1125
4780963,25/12/2020,t,$40.00,$40.00,3,1125
4780963,26/12/2020,t,$40.00,$40.00,3,1125
4780963,27/12/2020,t,$40.00,$40.00,3,1125
4780963,28/12/2020,t,$40.00,$40.00,3,1125
4780963,29/12/2020,t,$40.00,$40.00,3,1125
4780963,30/12/2020,t,$40.00,$40.00,3,1125
4780963,31/12/2020,t,$40.00,$40.00,3,1125
4470941,16/12/2020,f,$117.00,$111.00,2,1125
4470941,17/12/2020,f,$117.00,$111.00,2,1125
4470941,18/12/2020,f,$120.00,$114.00,2,1125
4470941,19/12/2020,f,$120.00,$114.00,2,1125
4470941,20/12/2020,f,$117.00,$111.00,2,1125
4470941,21/12/2020,f,$117.00,$117.00,2,1125
4470941,22/12/2020,f,$117.00,$117.00,2,1125
4470941,23/12/2020,f,$117.00,$117.00,2,1125
4470941,24/12/2020,f,$117.00,$117.00,2,1125
4470941,25/12/2020,f,$120.00,$120.00,2,1125
4470941,26/12/2020,f,$120.00,$120.00,2,1125
4470941,27/12/2020,f,$117.00,$117.00,2,1125
4470941,28/12/2020,f,$117.00,$117.00,2,1125
4470941,29/12/2020,f,$117.00,$117.00,2,1125
4470941,30/12/2020,f,$117.00,$117.00,2,1125
4470941,31/12/2020,f,$117.00,$117.00,2,1125
3891444,15/12/2020,f,$89.00,$89.00,2,1125
3891444,16/12/2020,f,$89.00,$89.00,2,1125
3891444,17/12/2020,f,$89.00,$89.00,2,1125
3891444,18/12/2020,f,$89.00,$89.00,2,1125
3891444,19/12/2020,f,$119.00,$119.00,2,1125
3891444,20/12/2020,f,$109.00,$109.00,2,1125
3891444,21/12/2020,f,$109.00,$109.00,2,1125
3891444,22/12/2020,f,$109.00,$109.00,2,1125
3891444,23/12/2020,f,$109.00,$109.00,2,1125
3891444,24/12/2020,f,$109.00,$109.00,2,1125
3891444,25/12/2020,f,$119.00,$119.00,2,1125
3891444,26/12/2020,f,$89.00,$89.00,2,1125
3891444,27/12/2020,f,$89.00,$89.00,2,1125
3891444,28/12/2020,f,$89.00,$89.00,2,1125
3891444,29/12/2020,f,$89.00,$89.00,2,1125
3891444,30/12/2020,f,$89.00,$89.00,2,1125
3891444,31/12/2020,f,$150.00,$150.00,2,1125
4786567,15/12/2020,f,$25.00,$25.00,7,19
4786567,16/12/2020,f,$25.00,$25.00,7,19
4786567,17/12/2020,f,$25.00,$25.00,7,19
4786567,18/12/2020,f,$25.00,$25.00,7,19
4786567,19/12/2020,f,$25.00,$25.00,7,19
4786567,20/12/2020,f,$25.00,$25.00,7,19
4786567,21/12/2020,f,$25.00,$25.00,7,19
4786567,22/12/2020,f,$25.00,$25.00,7,19
4786567,23/12/2020,f,$25.00,$25.00,7,19
4786567,24/12/2020,f,$25.00,$25.00,7,19
4786567,25/12/2020,f,$25.00,$25.00,7,19
4786567,26/12/2020,f,$25.00,$25.00,7,19
4786567,27/12/2020,f,$25.00,$25.00,7,19
4786567,28/12/2020,f,$25.00,$25.00,7,19
4786567,29/12/2020,f,$25.00,$25.00,7,19
4786567,30/12/2020,f,$25.00,$25.00,7,19
4786567,31/12/2020,f,$25.00,$25.00,7,19
4788035,15/12/2020,f,$140.00,$140.00,2,1125
4788035,16/12/2020,f,$140.00,$140.00,2,1125
4788035,17/12/2020,f,$140.00,$140.00,2,1125
4788035,18/12/2020,f,$140.00,$140.00,2,1125
4788035,19/12/2020,f,$140.00,$140.00,2,1125
4788035,20/12/2020,f,$140.00,$140.00,2,1125
4788035,21/12/2020,f,$140.00,$140.00,2,1125
4788035,22/12/2020,f,$140.00,$140.00,2,1125
4788035,23/12/2020,f,$140.00,$140.00,2,1125
4788035,24/12/2020,f,$140.00,$140.00,2,1125
4788035,25/12/2020,f,$140.00,$140.00,2,1125
4788035,26/12/2020,f,$140.00,$140.00,2,1125
4788035,27/12/2020,f,$140.00,$140.00,2,1125
4788035,28/12/2020,f,$140.00,$140.00,2,1125
4788035,29/12/2020,f,$140.00,$140.00,2,1125
4788035,30/12/2020,f,$140.00,$140.00,2,1125
4788035,31/12/2020,f,$140.00,$140.00,2,1125
3901481,16/12/2020,t,$140.00,$140.00,2,1125
3901481,17/12/2020,t,$140.00,$140.00,2,1125
3901481,18/12/2020,t,$80.00,$80.00,2,1125
3901481,19/12/2020,t,$80.00,$80.00,2,1125
3901481,20/12/2020,t,$140.00,$140.00,2,1125
3901481,21/12/2020,t,$140.00,$140.00,2,1125
3901481,22/12/2020,t,$140.00,$140.00,2,1125
3901481,23/12/2020,t,$140.00,$140.00,2,1125
3901481,24/12/2020,t,$140.00,$140.00,2,1125
3901481,25/12/2020,t,$80.00,$80.00,2,1125
3901481,26/12/2020,t,$80.00,$80.00,2,1125
3901481,27/12/2020,t,$140.00,$140.00,2,1125
3901481,28/12/2020,t,$140.00,$140.00,2,1125
3901481,29/12/2020,t,$140.00,$140.00,2,1125
3901481,30/12/2020,t,$140.00,$140.00,2,1125
3901481,31/12/2020,t,$140.00,$140.00,2,1125
3912943,15/12/2020,f,$288.00,$288.00,2,1125
3912943,16/12/2020,f,$288.00,$288.00,2,1125
3912943,17/12/2020,f,$288.00,$288.00,2,1125
3912943,18/12/2020,f,$288.00,$288.00,2,1125
3912943,19/12/2020,f,$288.00,$288.00,2,1125
3912943,20/12/2020,f,$288.00,$288.00,2,1125
3912943,21/12/2020,t,$288.00,$288.00,2,1125
3912943,22/12/2020,t,$288.00,$288.00,2,1125
3912943,23/12/2020,t,$288.00,$288.00,2,1125
3912943,24/12/2020,f,$288.00,$288.00,2,1125
3912943,25/12/2020,f,$288.00,$288.00,2,1125
3912943,26/12/2020,f,$288.00,$288.00,2,1125
3912943,27/12/2020,f,$288.00,$288.00,2,1125
3912943,28/12/2020,f,$288.00,$288.00,2,1125
3912943,29/12/2020,t,$288.00,$288.00,2,1125
3912943,30/12/2020,f,$288.00,$288.00,2,1125
3912943,31/12/2020,f,$288.00,$288.00,2,1125
4788118,15/12/2020,f,$590.00,$590.00,7,1125
4788118,16/12/2020,f,$590.00,$590.00,7,1125
4788118,17/12/2020,f,$590.00,$590.00,7,1125
4788118,18/12/2020,f,$590.00,$590.00,7,1125
4788118,19/12/2020,f,$590.00,$590.00,7,1125
4788118,20/12/2020,f,$590.00,$590.00,7,1125
4788118,21/12/2020,f,$590.00,$590.00,7,1125
4788118,22/12/2020,f,$590.00,$590.00,7,1125
4788118,23/12/2020,f,$590.00,$590.00,7,1125
4788118,24/12/2020,f,$590.00,$590.00,7,1125
4788118,25/12/2020,f,$590.00,$590.00,7,1125
4788118,26/12/2020,f,$590.00,$590.00,7,1125
4788118,27/12/2020,f,$590.00,$590.00,7,1125
4788118,28/12/2020,f,$590.00,$590.00,7,1125
4788118,29/12/2020,f,$590.00,$590.00,7,1125
4788118,30/12/2020,f,$590.00,$590.00,7,1125
4788118,31/12/2020,f,$590.00,$590.00,7,1125
4796533,15/12/2020,f,$105.00,$105.00,1,1125
4796533,16/12/2020,f,$105.00,$105.00,1,1125
4796533,17/12/2020,f,$105.00,$105.00,1,1125
4796533,18/12/2020,f,$105.00,$105.00,1,1125
4796533,19/12/2020,f,$105.00,$105.00,1,1125
4796533,20/12/2020,f,$105.00,$105.00,1,1125
4796533,21/12/2020,f,$105.00,$105.00,1,1125
4796533,22/12/2020,t,$130.00,$130.00,1,1125
4796533,23/12/2020,t,$105.00,$105.00,1,1125
4796533,24/12/2020,f,$105.00,$105.00,1,1125
4796533,25/12/2020,f,$105.00,$105.00,1,1125
4796533,26/12/2020,f,$105.00,$105.00,1,1125
4796533,27/12/2020,t,$105.00,$105.00,1,1125
4796533,28/12/2020,f,$105.00,$105.00,1,1125
4796533,29/12/2020,f,$105.00,$105.00,1,1125
4796533,30/12/2020,f,$105.00,$105.00,1,1125
4796533,31/12/2020,t,$105.00,$105.00,1,1125
3916276,15/12/2020,f,$110.00,$110.00,7,1125
3916276,16/12/2020,t,$110.00,$110.00,7,1125
3916276,17/12/2020,t,$110.00,$110.00,7,1125
3916276,18/12/2020,t,$110.00,$110.00,7,1125
3916276,19/12/2020,t,$110.00,$110.00,7,1125
3916276,20/12/2020,t,$110.00,$110.00,7,1125
3916276,21/12/2020,t,$110.00,$110.00,7,1125
3916276,22/12/2020,t,$110.00,$110.00,7,1125
3916276,23/12/2020,t,$110.00,$110.00,7,1125
3916276,24/12/2020,t,$110.00,$110.00,7,1125
3916276,25/12/2020,t,$110.00,$110.00,7,1125
3916276,26/12/2020,t,$110.00,$110.00,7,1125
3916276,27/12/2020,t,$110.00,$110.00,7,1125
3916276,28/12/2020,t,$110.00,$110.00,7,1125
3916276,29/12/2020,t,$110.00,$110.00,7,1125
3916276,30/12/2020,t,$110.00,$110.00,7,1125
3916276,31/12/2020,f,$93.00,$93.00,7,1125
3916814,15/12/2020,f,$140.00,$140.00,3,1125
3916814,16/12/2020,f,$140.00,$140.00,3,1125
3916814,17/12/2020,f,$140.00,$140.00,3,1125
3916814,18/12/2020,f,$140.00,$140.00,3,1125
3916814,19/12/2020,f,$140.00,$140.00,3,1125
3916814,20/12/2020,f,$140.00,$140.00,3,1125
3916814,21/12/2020,f,$140.00,$140.00,3,1125
3916814,22/12/2020,f,$140.00,$140.00,3,1125
3916814,23/12/2020,f,$140.00,$140.00,3,1125
3916814,24/12/2020,f,$140.00,$140.00,3,1125
3916814,25/12/2020,f,$140.00,$140.00,3,1125
3916814,26/12/2020,f,$140.00,$140.00,3,1125
3916814,27/12/2020,f,$140.00,$140.00,3,1125
3916814,28/12/2020,f,$140.00,$140.00,3,1125
3916814,29/12/2020,f,$140.00,$140.00,3,1125
3916814,30/12/2020,f,$140.00,$140.00,3,1125
3916814,31/12/2020,f,$103.00,$103.00,3,1125
3917257,15/12/2020,f,$250.00,$250.00,3,1125
3917257,16/12/2020,t,$250.00,$250.00,3,1125
3917257,17/12/2020,t,$250.00,$250.00,3,1125
3917257,18/12/2020,t,$250.00,$250.00,3,1125
3917257,19/12/2020,t,$250.00,$250.00,3,1125
3917257,20/12/2020,t,$250.00,$250.00,3,1125
3917257,21/12/2020,t,$250.00,$250.00,3,1125
3917257,22/12/2020,t,$250.00,$250.00,3,1125
3917257,23/12/2020,t,$250.00,$250.00,3,1125
3917257,24/12/2020,t,$250.00,$250.00,3,1125
3917257,25/12/2020,t,$250.00,$250.00,3,1125
3917257,26/12/2020,t,$250.00,$250.00,3,1125
3917257,27/12/2020,t,$250.00,$250.00,3,1125
3917257,28/12/2020,t,$250.00,$250.00,3,1125
3917257,29/12/2020,t,$250.00,$250.00,3,1125
3917257,30/12/2020,t,$250.00,$250.00,3,1125
3917257,31/12/2020,f,$498.00,$498.00,3,1125
4796870,15/12/2020,f,$50.00,$50.00,1,1125
4796870,16/12/2020,f,$50.00,$50.00,1,1125
4796870,17/12/2020,f,$50.00,$50.00,1,1125
4796870,18/12/2020,f,$50.00,$50.00,1,1125
4796870,19/12/2020,f,$50.00,$50.00,1,1125
4796870,20/12/2020,f,$50.00,$50.00,1,1125
4796870,21/12/2020,f,$50.00,$50.00,1,1125
4796870,22/12/2020,f,$50.00,$50.00,1,1125
4796870,23/12/2020,f,$50.00,$50.00,1,1125
4796870,24/12/2020,f,$50.00,$50.00,1,1125
4796870,25/12/2020,f,$50.00,$50.00,1,1125
4796870,26/12/2020,f,$50.00,$50.00,1,1125
4796870,27/12/2020,f,$50.00,$50.00,1,1125
4796870,28/12/2020,f,$50.00,$50.00,1,1125
4796870,29/12/2020,f,$50.00,$50.00,1,1125
4796870,30/12/2020,f,$50.00,$50.00,1,1125
4796870,31/12/2020,f,$50.00,$50.00,1,1125
4797316,15/12/2020,f,$77.00,$77.00,1,1125
4797316,16/12/2020,f,$77.00,$77.00,1,1125
4797316,17/12/2020,f,$77.00,$77.00,1,1125
4797316,18/12/2020,f,$77.00,$77.00,1,1125
4797316,19/12/2020,f,$77.00,$77.00,1,1125
4797316,20/12/2020,f,$77.00,$77.00,1,1125
4797316,21/12/2020,f,$95.00,$95.00,1,1125
4797316,22/12/2020,f,$77.00,$77.00,1,1125
4797316,23/12/2020,f,$77.00,$77.00,1,1125
4797316,24/12/2020,f,$77.00,$77.00,1,1125
4797316,25/12/2020,f,$77.00,$77.00,1,1125
4797316,26/12/2020,f,$77.00,$77.00,1,1125
4797316,27/12/2020,t,$77.00,$77.00,1,1125
4797316,28/12/2020,f,$77.00,$77.00,1,1125
4797316,29/12/2020,f,$77.00,$77.00,1,1125
4797316,30/12/2020,f,$77.00,$77.00,1,1125
4797316,31/12/2020,t,$90.00,$90.00,1,1125
4803052,16/12/2020,f,$275.00,$275.00,3,1125
4803052,17/12/2020,f,$275.00,$275.00,3,1125
4803052,18/12/2020,f,$290.00,$290.00,3,1125
4803052,19/12/2020,f,$290.00,$290.00,3,1125
4803052,20/12/2020,f,$275.00,$275.00,3,1125
4803052,21/12/2020,f,$275.00,$275.00,3,1125
4803052,22/12/2020,f,$275.00,$275.00,3,1125
4803052,23/12/2020,f,$275.00,$275.00,3,1125
4803052,24/12/2020,f,$275.00,$275.00,3,1125
4803052,25/12/2020,f,$290.00,$290.00,3,1125
4803052,26/12/2020,f,$290.00,$290.00,3,1125
4803052,27/12/2020,f,$275.00,$275.00,3,1125
4803052,28/12/2020,f,$275.00,$275.00,3,1125
4803052,29/12/2020,f,$275.00,$275.00,3,1125
4803052,30/12/2020,f,$275.00,$275.00,3,1125
4803052,31/12/2020,f,$275.00,$275.00,3,1125
4810431,15/12/2020,f,$99.00,$99.00,2,1125
4810431,16/12/2020,f,$99.00,$99.00,2,1125
4810431,17/12/2020,f,$99.00,$99.00,2,1125
4810431,18/12/2020,f,$99.00,$99.00,2,1125
4810431,19/12/2020,f,$99.00,$99.00,2,1125
4810431,20/12/2020,f,$99.00,$99.00,2,1125
4810431,21/12/2020,f,$99.00,$99.00,2,1125
4810431,22/12/2020,f,$99.00,$99.00,2,1125
4810431,23/12/2020,f,$99.00,$99.00,2,1125
4810431,24/12/2020,f,$99.00,$99.00,2,1125
4810431,25/12/2020,f,$99.00,$99.00,2,1125
4810431,26/12/2020,f,$99.00,$99.00,2,1125
4810431,27/12/2020,f,$99.00,$99.00,2,1125
4810431,28/12/2020,f,$99.00,$99.00,2,1125
4810431,29/12/2020,f,$99.00,$99.00,2,1125
4810431,30/12/2020,f,$99.00,$99.00,2,1125
4810431,31/12/2020,f,$99.00,$99.00,2,1125
3918737,16/12/2020,f,$200.00,$200.00,2,1125
3918737,17/12/2020,f,$200.00,$200.00,2,1125
3918737,18/12/2020,f,$200.00,$200.00,2,1125
3918737,19/12/2020,f,$200.00,$200.00,2,1125
3918737,20/12/2020,f,$200.00,$200.00,2,1125
3918737,21/12/2020,f,$200.00,$200.00,2,1125
3918737,22/12/2020,f,$200.00,$200.00,2,1125
3918737,23/12/2020,f,$200.00,$200.00,2,1125
3918737,24/12/2020,f,$200.00,$200.00,2,1125
3918737,25/12/2020,f,$200.00,$200.00,2,1125
3918737,26/12/2020,f,$200.00,$200.00,2,1125
3918737,27/12/2020,f,$200.00,$200.00,2,1125
3918737,28/12/2020,f,$210.00,$210.00,2,1125
3918737,29/12/2020,f,$210.00,$210.00,2,1125
3918737,30/12/2020,f,$210.00,$210.00,2,1125
3918737,31/12/2020,f,$200.00,$200.00,2,1125
4473770,15/12/2020,f,$60.00,$60.00,2,1125
4473770,16/12/2020,f,$60.00,$60.00,2,1125
4473770,17/12/2020,f,$60.00,$60.00,2,1125
4473770,18/12/2020,f,$70.00,$70.00,2,1125
4473770,19/12/2020,f,$70.00,$70.00,2,1125
4473770,20/12/2020,f,$60.00,$60.00,2,1125
4473770,21/12/2020,f,$60.00,$60.00,2,1125
4473770,22/12/2020,f,$60.00,$60.00,2,1125
4473770,23/12/2020,f,$60.00,$60.00,2,1125
4473770,24/12/2020,f,$60.00,$60.00,2,1125
4473770,25/12/2020,f,$70.00,$70.00,2,1125
4473770,26/12/2020,f,$70.00,$70.00,2,1125
4473770,27/12/2020,t,$60.00,$60.00,2,1125
4473770,28/12/2020,t,$60.00,$60.00,2,1125
4473770,29/12/2020,f,$80.00,$80.00,2,1125
4473770,30/12/2020,f,$87.00,$87.00,2,1125
4473770,31/12/2020,f,$87.00,$87.00,2,1125
3947279,15/12/2020,f,$75.00,$75.00,2,1125
3947279,16/12/2020,f,$75.00,$75.00,2,1125
3947279,17/12/2020,f,$75.00,$75.00,2,1125
3947279,18/12/2020,f,$75.00,$75.00,2,1125
3947279,19/12/2020,f,$82.00,$82.00,2,1125
3947279,20/12/2020,f,$76.00,$76.00,2,1125
3947279,21/12/2020,f,$75.00,$75.00,2,1125
3947279,22/12/2020,f,$77.00,$77.00,2,1125
3947279,23/12/2020,f,$77.00,$77.00,2,1125
3947279,24/12/2020,f,$75.00,$75.00,2,1125
3947279,25/12/2020,f,$75.00,$75.00,2,1125
3947279,26/12/2020,f,$104.00,$104.00,2,1125
3947279,27/12/2020,f,$104.00,$104.00,2,1125
3947279,28/12/2020,f,$104.00,$104.00,2,1125
3947279,29/12/2020,f,$104.00,$104.00,2,1125
3947279,30/12/2020,f,$104.00,$104.00,2,1125
3947279,31/12/2020,f,$104.00,$104.00,2,1125
4810946,15/12/2020,f,$80.00,$80.00,2,60
4810946,16/12/2020,f,$80.00,$80.00,2,60
4810946,17/12/2020,f,$80.00,$80.00,2,60
4810946,18/12/2020,f,$80.00,$80.00,2,60
4810946,19/12/2020,f,$80.00,$80.00,2,60
4810946,20/12/2020,f,$80.00,$80.00,2,60
4810946,21/12/2020,f,$80.00,$80.00,2,60
4810946,22/12/2020,f,$80.00,$80.00,2,60
4810946,23/12/2020,f,$80.00,$80.00,2,60
4810946,24/12/2020,f,$80.00,$80.00,2,60
4810946,25/12/2020,f,$80.00,$80.00,2,60
4810946,26/12/2020,f,$80.00,$80.00,2,60
4810946,27/12/2020,f,$80.00,$80.00,2,60
4810946,28/12/2020,f,$80.00,$80.00,2,60
4810946,29/12/2020,f,$80.00,$80.00,2,60
4810946,30/12/2020,f,$80.00,$80.00,2,60
4810946,31/12/2020,f,$80.00,$80.00,2,60
4476978,15/12/2020,f,$600.00,$600.00,7,1125
3953893,15/12/2020,f,$163.00,$163.00,5,30
3953893,16/12/2020,f,$163.00,$163.00,5,30
3953893,17/12/2020,f,$163.00,$163.00,5,30
3953893,18/12/2020,f,$163.00,$163.00,5,30
3953893,19/12/2020,f,$163.00,$163.00,5,30
3953893,20/12/2020,f,$163.00,$163.00,5,30
3953893,21/12/2020,f,$163.00,$163.00,5,30
3953893,22/12/2020,f,$163.00,$163.00,5,30
3953893,23/12/2020,f,$163.00,$163.00,5,30
3953893,24/12/2020,f,$163.00,$163.00,5,30
3953893,25/12/2020,f,$163.00,$163.00,5,30
3953893,26/12/2020,f,$163.00,$163.00,5,30
3953893,27/12/2020,f,$163.00,$163.00,5,30
3953893,28/12/2020,f,$163.00,$163.00,5,30
3953893,29/12/2020,f,$163.00,$163.00,5,30
3953893,30/12/2020,f,$163.00,$163.00,5,30
3953893,31/12/2020,f,$163.00,$163.00,5,30
4476978,16/12/2020,f,$600.00,$600.00,7,1125
4476978,17/12/2020,f,$600.00,$600.00,7,1125
4476978,18/12/2020,f,$600.00,$600.00,7,1125
4476978,19/12/2020,f,$600.00,$600.00,7,1125
4476978,20/12/2020,f,$600.00,$600.00,7,1125
3953901,16/12/2020,t,$68.00,$68.00,2,1125
3953901,17/12/2020,t,$68.00,$68.00,2,1125
3953901,18/12/2020,f,$68.00,$68.00,2,1125
3953901,19/12/2020,f,$68.00,$68.00,2,1125
3953901,20/12/2020,f,$68.00,$68.00,2,1125
3953901,21/12/2020,f,$68.00,$68.00,2,1125
3953901,22/12/2020,f,$68.00,$68.00,2,1125
3953901,23/12/2020,f,$68.00,$68.00,2,1125
3953901,24/12/2020,f,$68.00,$68.00,2,1125
3953901,25/12/2020,f,$68.00,$68.00,2,1125
3953901,26/12/2020,f,$68.00,$68.00,2,1125
3953901,27/12/2020,f,$68.00,$68.00,2,1125
3953901,28/12/2020,f,$68.00,$68.00,2,1125
3953901,29/12/2020,f,$68.00,$68.00,2,1125
3953901,30/12/2020,f,$68.00,$68.00,2,1125
3953901,31/12/2020,f,$68.00,$68.00,2,1125
4811216,16/12/2020,f,$83.00,$83.00,2,1125
4811216,17/12/2020,f,$83.00,$83.00,2,1125
4811216,18/12/2020,f,$83.00,$83.00,2,1125
4811216,19/12/2020,f,$83.00,$83.00,2,1125
4811216,20/12/2020,f,$80.00,$80.00,2,1125
4811216,21/12/2020,f,$80.00,$80.00,2,1125
4811216,22/12/2020,f,$80.00,$80.00,2,1125
4811216,23/12/2020,f,$80.00,$80.00,2,1125
4811216,24/12/2020,f,$80.00,$80.00,2,1125
4811216,25/12/2020,f,$80.00,$80.00,2,1125
4811216,26/12/2020,f,$80.00,$80.00,2,1125
4811216,27/12/2020,t,$80.00,$80.00,2,1125
4811216,28/12/2020,t,$80.00,$80.00,2,1125
4811216,29/12/2020,t,$80.00,$80.00,2,1125
4811216,30/12/2020,f,$80.00,$80.00,2,1125
4811216,31/12/2020,f,$80.00,$80.00,2,1125
4476978,21/12/2020,f,$600.00,$600.00,7,1125
4476978,22/12/2020,f,$600.00,$600.00,7,1125
4476978,23/12/2020,f,$600.00,$600.00,7,1125
4476978,24/12/2020,f,$600.00,$600.00,7,1125
4476978,25/12/2020,f,$600.00,$600.00,7,1125
4476978,26/12/2020,f,$600.00,$600.00,7,1125
4476978,27/12/2020,f,$600.00,$600.00,7,1125
4476978,28/12/2020,f,$600.00,$600.00,7,1125
4476978,29/12/2020,f,$600.00,$600.00,7,1125
4476978,30/12/2020,f,$600.00,$600.00,7,1125
4476978,31/12/2020,f,$600.00,$600.00,7,1125
4813211,16/12/2020,t,$50.00,$50.00,1,1125
4813211,17/12/2020,t,$50.00,$50.00,1,1125
4813211,18/12/2020,t,$50.00,$50.00,1,1125
4813211,19/12/2020,t,$50.00,$50.00,1,1125
4813211,20/12/2020,t,$50.00,$50.00,1,1125
4813211,21/12/2020,t,$50.00,$50.00,1,1125
4813211,22/12/2020,t,$50.00,$50.00,1,1125
4813211,23/12/2020,t,$50.00,$50.00,1,1125
4813211,24/12/2020,t,$50.00,$50.00,1,1125
4813211,25/12/2020,t,$50.00,$50.00,1,1125
4813211,26/12/2020,t,$50.00,$50.00,1,1125
4813211,27/12/2020,t,$50.00,$50.00,1,1125
4813211,28/12/2020,t,$50.00,$50.00,1,1125
4813211,29/12/2020,t,$50.00,$50.00,1,1125
4813211,30/12/2020,t,$50.00,$50.00,1,1125
4813211,31/12/2020,t,$50.00,$50.00,1,1125
4486229,15/12/2020,t,$89.00,$89.00,2,1125
