id,scrape_id,last_scraped,name,host_id,street,city,latitude,longitude,is_location_exact
592162,2.02E+13,7/12/2018,Right in the heart of the City!,2922619,"Melbourne, VIC, Australia",Melbourne,-37.81688978,144.9537154,t
607674,2.02E+13,7/12/2018,Edna Walling Cottage (Heritage) ,2558288,"Sherbrooke, VIC, Australia",Sherbrooke,-37.88387831,145.3618443,t
609602,2.02E+13,7/12/2018,Spacious rm for you or couple 3/43,2027601,"Malvern East, VIC, Australia",Malvern East,-37.88332809,145.0624082,t
614259,2.02E+13,7/12/2018,Stylish South Yarra Apartment,2793499,"South Yarra, VIC, Australia",South Yarra,-37.83939535,144.9960706,t
619328,2.02E+13,7/12/2018,Fitzroy - Queen room in great house,2734929,"Fitzroy, VIC, Australia",Fitzroy,-37.80604851,144.9807892,t
619363,2.02E+13,7/12/2018,Fitzroy Terrace - Room for one or two guests,2734929,"Fitzroy, VIC, Australia",Fitzroy,-37.80444603,144.9805607,t
621155,2.02E+13,7/12/2018,Picture Perfect Oasis Richmond ,355966,"Richmond, VIC, Australia",Richmond,-37.82148066,144.9942865,t
624205,2.02E+13,7/12/2018,2 Bedroom Apartment MT267,569413,"Southbank, VIC, Australia",Southbank,-37.82329968,144.9630325,t
628156,2.02E+13,7/12/2018,"QS bed & PRIVATE bathroom, Gr8 WiFi, TV & Netflix",3119669,"Port Melbourne, VIC, Australia",Port Melbourne,-37.84181138,144.9375934,t
628370,2.02E+13,7/12/2018,Close to Beach and City - Sleeps 4,2150180,"Port Melbourne, VIC, Australia",Port Melbourne,-37.84188452,144.9425284,t
633258,2.02E+13,7/12/2018,Hip sun drenched Windsor apartment,440653,"Windsor, VIC, Australia",Windsor,-37.85513121,144.9945128,t
633546,2.02E+13,7/12/2018,Sunny Central Space for 3!,3153972,"Spotswood, VIC, Australia",Spotswood,-37.82873718,144.8786093,f
639260,2.02E+13,7/12/2018,Fitzroy pad with secure Parking,172878,"Fitzroy, VIC, Australia",Fitzroy,-37.80173343,144.975365,t
641180,2.02E+13,7/12/2018,Cosy Inner City Studio Eco-Apartment,3079228,"Melbourne, VIC, Australia",Melbourne,-37.77593462,144.9692759,t
642782,2.02E+13,7/12/2018,Entire apartment - heart of Prahran,917998,"Windsor, VIC, Australia",Windsor,-37.85221953,144.9933086,t
644223,2.02E+13,7/12/2018,"Sunny St Kilda, Art Deco, Wifi inc.",266620,"St Kilda, VIC, Australia",St Kilda,-37.87044205,144.9889098,t
648169,2.02E+13,7/12/2018,Artist Warehouse Apartment Fitzroy,3251357,"Fitzroy, VIC, Australia",Fitzroy,-37.79703497,144.9831112,t
651578,2.02E+13,7/12/2018,Artist's Home in South Yarra,3273522,"South Yarra, VIC, Australia",South Yarra,-37.83360018,144.9839886,t
653384,2.02E+13,7/12/2018,Need luxury homebase in Melbourne 2,2232579,"Kew, VIC, Australia",Kew,-37.80314805,145.0529729,t
653386,2.02E+13,7/12/2018,Need Luxury Homebase in Melbourne 3,2232579,"Kew, VIC, Australia",Kew,-37.80319194,145.0520839,t
656235,2.02E+13,7/12/2018,"Private, self contained apartment.",3304934,"Hughesdale, VIC, Australia",Hughesdale,-37.89516013,145.0812383,f
657209,2.02E+13,7/12/2018,** Cute Studio on Chapel St ** best location,721348,"St Kilda East, VIC, Australia",St Kilda East,-37.86094212,144.9929855,t
661004,2.02E+13,7/12/2018,Artist Warehouse Apartment Fitzroy,3251357,"Fitzroy, VIC, Australia",Fitzroy,-37.79688588,144.9813153,t
662482,2.02E+13,7/12/2018,Large Victorian Style Building 2,569413,"South Melbourne, Vic, Australia",South Melbourne,-37.835745,144.9647666,t
662489,2.02E+13,7/12/2018,Triple Guest Room Ensuited,569413,"South Melbourne, Vic, Australia",South Melbourne,-37.83610783,144.9645018,t
668738,2.02E+13,7/12/2018,Stylish Modern Apt_St Kilda Beach,3384635,"Melbourne, VIC, Australia",Melbourne,-37.85946175,144.9790531,t
670329,2.02E+13,7/12/2018,Warehouse Conversion Collingwood,3396535,"Collingwood, VIC, Australia",Collingwood,-37.80318406,144.9853075,t
671981,2.02E+13,7/12/2018,Sofabed in Yarraville - nice sub,3395313,"Yarraville, VIC, Australia",Yarraville,-37.81554755,144.8871685,t
674843,2.02E+13,7/12/2018,Fitzroy Terrace - Large Bedroom with ensuite,3427049,"Fitzroy, VIC, Australia",Fitzroy,-37.80908363,144.9819515,t
690762,2.02E+13,7/12/2018,Room To Let Next to Chilsom Tafe,3529788,"Dandenong, VIC, Australia",Dandenong,-37.97413366,145.2195461,t
691140,2.02E+13,7/12/2018,B&B Guest House with Pool Room 2,2616259,"Murrumbeena, Vic, Australia",Murrumbeena,-37.89239206,145.0749477,t
691144,2.02E+13,7/12/2018,B&B Guest House with Pool Room 3,2616259,"Murrumbeena, Vic, Australia",Murrumbeena,-37.89275956,145.0758644,t
692656,2.02E+13,7/12/2018,B&B Guest House with Pool Room 4,2616259,"Murrumbeena, Vic, Australia",Murrumbeena,-37.89133104,145.0768863,t
693216,2.02E+13,7/12/2018,Share our BigOldFamilyHome in High St Northcote,3546073,"Northcote, VIC, Australia",Northcote,-37.7818475,144.9981061,t
694376,2.02E+13,7/12/2018,Executive Bay Views St Kilda,1710397,"St Kilda, VIC, Australia",St Kilda,-37.85972937,144.9831624,t
712261,2.02E+13,7/12/2018,Charming 1930s Flat East St Kilda,738640,"Balaclava, VIC, Australia",Balaclava,-37.86827319,144.9964677,t
712598,2.02E+13,7/12/2018,"Spacious, Charming Home!",1499650,"Yarraville, VIC, Australia",Yarraville,-37.81624757,144.8943808,t
724777,2.02E+13,7/12/2018,Peaceful self-contained studio,3746937,"Cottles Bridge, VIC, Australia",Cottles Bridge,-37.60993047,145.2102089,t
728162,2.02E+13,7/12/2018,Melb Inner City 4 bed house ,3776061,"Abbotsford, VIC, Australia",Abbotsford,-37.8033889,144.994541,t
731330,2.02E+13,7/12/2018,BREATHTAKING VIEWS - FULLY FURNISHE,2027601,"St Kilda West, VIC, Australia",St Kilda West,-37.86025479,144.9712221,t
739896,2.02E+13,7/12/2018,3 Level Apartment with Rooftop! ,3871035,"Brunswick East, VIC, Australia",Brunswick East,-37.77155778,144.974612,t
752666,2.02E+13,7/12/2018,"Art filled, 2 Bedroom Apartment in Melbourne CBD",2865066,"Melbourne, VIC, Australia",Melbourne,-37.80991844,144.9582665,t
754134,2.02E+13,7/12/2018,Funky Flinders Lane Apartment  Melbourne CBD,3570625,"Melbourne, VIC, Australia",Melbourne,-37.81597542,144.967139,t
758097,2.02E+13,7/12/2018,Charming cottage in Sandringham,3993802,"Sandringham, VIC, Australia",Sandringham,-37.96016924,145.0212196,t
762496,2.02E+13,7/12/2018,Old distillery quiet and central,2022963,"Collingwood, VIC, Australia",Collingwood,-37.80647479,144.9878644,t
762695,2.02E+13,7/12/2018,Richmond Central Loft 1BR APT+PARKING+WIFI+AC,50121,"Richmond, VIC, Australia",Richmond,-37.8146698,145.0015705,t
768096,2.02E+13,7/12/2018,Immaculate  and Spacious Apartment,3506639,"South Yarra, VIC, Australia",South Yarra,-37.8339788,144.9837232,t
771720,2.02E+13,7/12/2018,Spacious rm for you or couple 2/45,2027601,"Malvern East, VIC, Australia",Malvern East,-37.88648639,145.0619923,t
780196,2.02E+13,7/12/2018,Snug Seaside Cottage Vic. Aust.,117431,"Altona, VIC, Australia",Altona,-37.8713455,144.8125762,t
780441,2.02E+13,7/12/2018,Prized Parkside Modern City Studio-suit Long Stays,3377890,"Carlton, VIC, Australia",Carlton,-37.80536506,144.969482,t
784043,2.02E+13,7/12/2018,4 Bedroom Melbourne Home & Garden,4133993,"Viewbank, VIC, Australia",Viewbank,-37.73070795,145.0899522,t
785116,2.02E+13,7/12/2018,Beach Shack..minutes to the beach..,3579354,"Aspendale, VIC, Australia",Aspendale,-38.02886254,145.1060162,t
788420,2.02E+13,7/12/2018,Room 101S in the heart of Melbourne,569413,"Southbank, VIC, Australia",Southbank,-37.82541968,144.961336,t
792570,2.02E+13,7/12/2018,Spacious Double-Storey Apartment,690940,"Collingwood, VIC, Australia",Collingwood,-37.80791656,144.9827472,t
802320,2.02E+13,7/12/2018,A Resort in the City - Southbank,9256292,"Melbourne, VIC, Australia",Melbourne,-37.82391525,144.9672118,t
804841,2.02E+13,7/12/2018,Bed & Breakfast in comfortable home,4236662,"Brighton East, VIC, Australia",Brighton East,-37.90957736,145.0132485,t
806245,2.02E+13,7/12/2018,Huge bright townhouse with terrace,2792025,"Seddon, VIC, Australia",Seddon,-37.80270172,144.8979875,t
809366,2.02E+13,7/12/2018,Hip Central CBD 1br Apt w/roof pool LONSDALE ST,3427421,"Melbourne, VIC, Australia",Melbourne,-37.80924162,144.9676583,t
817054,2.02E+13,7/12/2018,SouthYarra Designers Delight (2br),3721646,"South Yarra, VIC, Australia",South Yarra,-37.8358323,144.9930928,t
817310,2.02E+13,7/12/2018,Large Lovely Townhouse with Private Bathroom,4307780,"Elwood, VIC, Australia",Elwood,-37.87616857,144.9856072,t
817457,2.02E+13,7/12/2018,"Royal Stays 2Bdr ""Breathtaking"" Apt (RS2407)",4170460,"Melbourne, VIC, Australia",Melbourne,-37.80716294,144.967759,t
822054,2.02E+13,7/12/2018,Gorgeous New Fun Light Filled Home!,4316715,"Thornbury, VIC, Australia",Thornbury,-37.7634787,145.0108745,t
822369,2.02E+13,7/12/2018,Large room in beautiful sharehouse in East Melb,1003092,"East Melbourne, VIC, Australia",East Melbourne,-37.80891946,144.9835849,t
822382,2.02E+13,7/12/2018,Sharehouse in the heart of Melb,1003092,"East Melbourne, VIC, Australia",East Melbourne,-37.81062949,144.9834474,t
827095,2.02E+13,7/12/2018,Apartment - Heart of Melbourne,4338127,"Southbank, VIC, Australia",Southbank,-37.82655153,144.9668429,t
828906,2.02E+13,7/12/2018,Family Friendly Share Home,4344982,"Malvern East, VIC, Australia",Malvern East,-37.88160748,145.0808242,t
834720,2.02E+13,7/12/2018,"Big, cute and handy, St Kilda East",4114350,"Melbourne, VIC, Australia",Melbourne,-37.86168872,144.9988841,t
835521,2.02E+13,7/12/2018,Light-Filled Collingwood Warehouse Apartment,2843772,"Collingwood, VIC, Australia",Collingwood,-37.80302562,144.9852857,f
835730,2.02E+13,7/12/2018,Lovely pad in funky Brunswick,971810,"Brunswick, VIC, Australia",Brunswick,-37.75707227,144.9699981,t
846825,2.02E+13,7/12/2018,Beautiful and quiet townhouse,4422138,"Caulfield North, VIC, Australia",Caulfield North,-37.87943045,145.0248301,t
847063,2.02E+13,7/12/2018,Cosy 3 bedroom home!,2591026,"Alphington, VIC, Australia",Alphington,-37.77716048,145.0202641,t
849118,2.02E+13,7/12/2018,3 bedroom Apartment MT101,569413,"Southbank, VIC, Australia",Southbank,-37.82461425,144.9612158,t
850845,2.02E+13,7/12/2018,Stylish/Central/RoofTrce/long stay,2474010,"Melbourne, VIC, Australia",Melbourne,-37.86703998,144.9831486,t
853643,2.02E+13,7/12/2018,Colourful Victorian Cottage from 1899 in Central Richmond,4257468,"Burnley, VIC, Australia",Burnley,-37.82742429,145.0054045,f
856570,2.02E+13,7/12/2018,Position Perfect - The Courtyard,913736,"Brunswick, VIC, Australia",Brunswick,-37.76734591,144.9679907,t
856573,2.02E+13,7/12/2018,Position Perfect - The Dome,913736,"Brunswick, VIC, Australia",Brunswick,-37.76598764,144.9699585,t
861920,2.02E+13,7/12/2018,Position Perfect - City Views,913736,"Brunswick, VIC, Australia",Brunswick,-37.76592158,144.9700415,t
862000,2.02E+13,7/12/2018,Position Perfect The Loft Brunswick,913736,"Brunswick, VIC, Australia",Brunswick,-37.7656033,144.9680168,t
862199,2.02E+13,7/12/2018,Great location CBD 1BR home,4518874,"Carlton, VIC, Australia",Carlton,-37.8054366,144.962472,t
863143,2.02E+13,7/12/2018,"Stavroula's City Pad,  Central Melb",4500639,"St Kilda, VIC, Australia",St Kilda,-37.86070459,144.9751055,t
865195,2.02E+13,7/12/2018,Self contained Garden View Studio,606393,"Parkdale, VIC, Australia",Parkdale,-37.98933768,145.078037,t
866134,2.02E+13,7/12/2018,City Tropical Retreat,4549913,"South Melbourne, VIC, Australia",South Melbourne,-37.83839903,144.9488518,t
867464,2.02E+13,7/12/2018,Seddon (Milkbar)Apartment Melbourne,4542615,"Seddon, VIC, Australia",Seddon,-37.80792816,144.8982322,t
870066,2.02E+13,7/12/2018,Resort style stay in the City,4585163,"Melbourne, VIC, Australia",Melbourne,-37.82606678,144.9689518,t
870859,2.02E+13,7/12/2018,Lovely Room,4590285,"Blackburn South, VIC, Australia",Blackburn South,-37.84767098,145.1517061,t
870879,2.02E+13,7/12/2018,LOVELY ROOM,4590285,"Blackburn South, VIC, Australia",Blackburn South,-37.8484775,145.1533393,t
872081,2.02E+13,7/12/2018,B&B In A Beautiful Rain Forest by Olinda Village,4600409,"Olinda, VIC, Australia",Olinda,-37.8554801,145.3655314,t
872297,2.02E+13,7/12/2018,Quiet Spot - Close to City & Beach,4071630,"Port Melbourne, VIC, Australia",Port Melbourne,-37.83332974,144.9417258,t
872302,2.02E+13,7/12/2018,Modern Studio Apart. own bathroom,4071630,"Port Melbourne, VIC, Australia",Port Melbourne,-37.83143864,144.9401506,t
874165,2.02E+13,7/12/2018,St Kilda Glam Parkside 2BR APT+PARKING+WIFI+AC,50121,"St Kilda, VIC, Australia",St Kilda,-37.85894839,144.9802579,t
875444,2.02E+13,7/12/2018,"*Perfectly Located Functional Apt, Steps Away from Albert Park*",4621990,"South Melbourne, VIC, Australia",South Melbourne,-37.83551671,144.9688644,t
875913,2.02E+13,7/12/2018,Richmond Super Central 1BR APT+WIFI+AC,50121,"Melbourne, VIC, Australia",Melbourne,-37.82067255,144.9936479,t
881242,2.02E+13,7/12/2018,Beautiful home - Melbourne,2262538,"Fairfield, VIC, Australia",Fairfield,-37.77543201,145.022615,t
882704,2.02E+13,7/12/2018,Spacious double room. 15 min to CBD.,4625432,"Manningham, VIC, Australia",Manningham,-37.77400939,145.1102149,t
887320,2.02E+13,7/12/2018,Queen bed 10 Mins from Melb Airport,210716,"Melbourne, VIC, Australia",Melbourne,-37.72087225,144.8598612,f
887782,2.02E+13,7/12/2018,Lovely room,4590285,"Blackburn South, VIC, Australia",Blackburn South,-37.84842228,145.1534043,t
890726,2.02E+13,7/12/2018,St Kilda Beach Acland St Studio,2423998,"St Kilda, VIC, Australia",St Kilda,-37.86293491,144.9729914,t
892787,2.02E+13,7/12/2018,"(4) 1bd apt, 3 min walk from MCG",1612516,"East Melbourne, VIC, Australia",East Melbourne,-37.81479509,144.9861883,t
895688,2.02E+13,7/12/2018,Comfortable home in quiet suburb,3418238,"Essendon, VIC, Australia",Essendon,-37.7416492,144.8959372,t
905969,2.02E+13,7/12/2018,"Explore Fitzroy from Delightful, Light House",4848120,"Fitzroy, VIC, Australia",Fitzroy,-37.80357665,144.9816107,t
906586,2.02E+13,7/12/2018,Top views.3BR/2BTH Sub-penthse nrCasino+wifi+carpk,4853169,"Southbank, VIC, Australia",Southbank,-37.82412507,144.9630578,t
907354,2.02E+13,7/12/2018,My Loft Room South Yarra    Botanic Gardens,4859910,"South Yarra, VIC, Australia",South Yarra,-37.83763683,144.9798704,t
908963,2.02E+13,7/12/2018,My Studio Room South Yarra Botanic Gardens,4859910,"South Yarra, VIC, Australia",South Yarra,-37.83609808,144.9777972,t
908981,2.02E+13,7/12/2018,My Petite Room South Yarra  Botanic Gardens,4859910,"South Yarra, VIC, Australia",South Yarra,-37.83781999,144.978864,t
911079,2.02E+13,7/12/2018,Leigh's Place,4910818,"Prahran, VIC, Australia",Prahran,-37.84943447,145.0002584,t
911167,2.02E+13,7/12/2018,Relaxing room on the Eastern side,4889343,"Rowville, VIC, Australia",Rowville,-37.93379106,145.2413983,t
911365,2.02E+13,7/12/2018,Carlton Gardens House,2877348,"Carlton, VIC, Australia",Carlton,-37.80172664,144.9715586,t
912966,2.02E+13,7/12/2018,The Perfect City Pad -Flinders Lane,3978393,"Melbourne, VIC, Australia",Melbourne,-37.81412071,144.9726911,f
913004,2.02E+13,7/12/2018,The Penthouse Apt in the block!,2027601,"St Kilda, VIC, Australia",St Kilda,-37.8635449,144.9749495,t
920179,2.02E+13,7/12/2018,Caretaker's Cottage @ Como Cottages,4944974,"Olinda, VIC, Australia",Olinda,-37.85131036,145.3631117,t
921611,2.02E+13,7/12/2018,"Shop, Eat, and Stay in a Luxury Boutique Penthouse Apartment",3570625,"Melbourne, VIC, Australia",Melbourne,-37.81530381,144.9666926,t
926682,2.02E+13,7/12/2018,CBD Studio + Heated Rooftop Pool (I),4986236,"Melbourne, VIC, Australia",Melbourne,-37.80903135,144.964441,t
928684,2.02E+13,7/12/2018,Retro St. Kilda Townhouse in Unbeatable Location!,2542055,"St Kilda, VIC, Australia",St Kilda,-37.87409054,144.9797995,t
930037,2.02E+13,7/12/2018,Villetta (Luxury Apartment),5009174,"Carlton, VIC, Australia",Carlton,-37.79585364,144.9676917,t
932918,2.02E+13,7/12/2018,Spacious Caulfield Park Townhouse,624031,"Caulfield North, VIC, Australia",Caulfield North,-37.87013977,145.0240959,t
933044,2.02E+13,7/12/2018,"Spacious, Bright Apartment in CBD",5029873,"Melbourne, VIC, Australia",Melbourne,-37.81454533,144.9626686,t
936283,2.02E+13,7/12/2018,"Location, Views and Style",1710397,"St Kilda, VIC, Australia",St Kilda,-37.86138507,144.9846011,t
936302,2.02E+13,7/12/2018,Location and Bay Views,1710397,"St Kilda, VIC, Australia",St Kilda,-37.86038206,144.9833386,t
938088,2.02E+13,7/12/2018,"(3) Stylish, East Melb 1bed apt ",1612516,"East Melbourne, VIC, Australia",East Melbourne,-37.81290171,144.9855652,t
938326,2.02E+13,7/12/2018,"Quiet, inner-city garden room.",5067558,"Abbotsford, VIC, Australia",Abbotsford,-37.79828105,144.999041,t
941483,2.02E+13,7/12/2018,Healesville Haven 2 brm 2 bathroom,5090386,"Healesville, VIC, Australia",Healesville,-37.65658019,145.5276905,t
944235,2.02E+13,7/12/2018,Bright Gertrude St Studio Apartment,1000796,"Fitzroy, VIC, Australia",Fitzroy,-37.80419603,144.9768016,t
947806,2.02E+13,7/12/2018,ZPrivate room in City Resort,5138361,"Melbourne, VIC, Australia",Melbourne,-37.82529912,144.9670855,t
948081,2.02E+13,7/12/2018,A cocoon in the heart of St Kilda,5140385,"St Kilda, Vic, Australia",St Kilda,-37.86503826,144.9850016,t
952100,2.02E+13,7/12/2018,Fantastic Apt - Fabulous Northcote!,4228692,"Northcote, VIC, Australia",Northcote,-37.76732616,144.9997637,t
954106,2.02E+13,7/12/2018,Carr's Cottage Ringwood North,5181787,"Ringwood North, VIC, Australia",Ringwood North,-37.798042,145.222718,t
956968,2.02E+13,7/12/2018,Vintage Fitzroy townhouse near Brunswick St,5203095,"Fitzroy North, VIC, Australia",Fitzroy North,-37.78865557,144.9771232,t
957284,2.02E+13,7/12/2018,Wiggley Bottom Farm Cottage,5205726,"Badger Creek, VIC, Australia",Badger Creek,-37.7007595,145.5280756,t
958631,2.02E+13,7/12/2018,Riverside Hideaway - Private bathroom + WiFi,5216487,"Fairfield, VIC, Australia",Fairfield,-37.78361976,145.0166231,t
960498,2.02E+13,7/12/2018,"Close to City,MCG,Rod Laver Arena, Parks,Gardens",5229572,"East Melbourne, VIC, Australia",East Melbourne,-37.81649444,144.9772368,t
964490,2.02E+13,7/12/2018,Roof room,1944622,"Melbourne, VIC, Australia",Melbourne,-37.81558949,144.9678276,t
964548,2.02E+13,7/12/2018,Melb PenthouseApart.(2BR+WIFI+CARP),3721646,"Melbourne, VIC, Australia",Melbourne,-37.83577045,144.9746897,t
966901,2.02E+13,7/12/2018,Charismatic Cottage - yes please!,932976,"Kew, VIC, Australia",Kew,-37.80671763,145.0359317,t
971698,2.02E+13,7/12/2018,Garden Oasis on Gertrude Street,1000796,"Fitzroy, VIC, Australia",Fitzroy,-37.80617717,144.9763136,t
978562,2.02E+13,7/12/2018,Best West of Melbourne WiFi & Spa 3,1533260,"Derrimut, VIC, Australia",Derrimut,-37.78342686,144.7567001,t
980716,2.02E+13,7/12/2018,Small Home in a bush setting       ,5370551,"Diamond Creek, VIC, Australia",Diamond Creek,-37.67854434,145.166333,t
982452,2.02E+13,7/12/2018,GRAND PRIX PERFECT,5382488,"Middle Park, VIC, Australia",Middle Park,-37.85376123,144.9621064,t
982577,2.02E+13,7/12/2018,Stylish Studio Apartment in Toorak,3705064,"Toorak, VIC, Australia",Toorak,-37.84298856,145.0097401,t
984021,2.02E+13,7/12/2018,"(2) Stylish, East Melb 1bed apt",1612516,"East Melbourne, VIC, Australia",East Melbourne,-37.81306557,144.9878832,t
985644,2.02E+13,7/12/2018,50s Style Beauty in Trendy St Kilda,5408355,"St Kilda, VIC, Australia",St Kilda,-37.87104795,144.9824656,t
985656,2.02E+13,7/12/2018,Amazing Malvern,1038237,"Caulfield North, VIC, Australia",Caulfield North,-37.86894137,145.0279861,t
986403,2.02E+13,7/12/2018,beach boulevard city skyline,3004635,"St Kilda West, VIC, Australia",St Kilda West,-37.8578359,144.9682409,f
988366,2.02E+13,7/12/2018,"Ravishing Richmond, Beautiful Bowen",5425629,"Richmond, VIC, Australia",Richmond,-37.81631971,144.9946662,t
990795,2.02E+13,7/12/2018,19th Century Terrace with Ensuites,5441565,"Carlton, VIC, Australia",Carlton,-37.80147666,144.968771,t
995402,2.02E+13,7/12/2018,A whole Apt in heart of St Kilda,5140385,"St Kilda, Vic, Australia",St Kilda,-37.86458786,144.985593,t
997505,2.02E+13,7/12/2018,Comfortable Elegance in Ivanhoe,1635845,"Ivanhoe, VIC, Australia",Ivanhoe,-37.78306675,145.0400483,t
997517,2.02E+13,7/12/2018,Kanturk Country Retreat hideaway,5247469,"Langwarrin South, VIC, Australia",Langwarrin South,-38.18977395,145.2091043,t
