,STOP_NAME,LATITUDE,LONGITUDE
6495,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6496,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6497,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6498,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6499,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6500,Brunswick Railway Station (Brunswick),-37.767721,144.959587
6501,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6502,Parliament Railway Station (Melbourne City),-37.811054,144.972911
6503,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6504,Darebin Railway Station (Ivanhoe),-37.774963,145.038476
6505,Tooronga Railway Station (Malvern),-37.849366,145.041734
6506,North Williamstown Railway Station (Williamstown),-37.857333,144.889069
6507,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6508,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6509,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6510,Elsternwick Railway Station (Elsternwick),-37.884753,145.000898
6511,Gardenvale Railway Station (Brighton),-37.896695,145.004168
6512,Prahran Railway Station (Prahran),-37.849518,144.98986
6513,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237
6514,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237
6515,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6516,Jolimont-MCG Railway Station (East Melbourne),-37.816527,144.984098
6517,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6518,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6519,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6520,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6521,Windsor Railway Station (Windsor),-37.856053,144.992035
6522,Prahran Railway Station (Prahran),-37.849518,144.98986
6523,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6524,Windsor Railway Station (Windsor),-37.856053,144.992035
6525,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6526,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6527,Heidelberg Railway Station (Heidelberg),-37.757073,145.060686
6528,Glenferrie Railway Station (Hawthorn),-37.821467,145.036439
6529,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6530,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6531,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6532,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
6533,Windsor Railway Station (Windsor),-37.856053,144.992035
6534,East Richmond Railway Station (Richmond),-37.8264,144.997066
6535,Parliament Railway Station (Melbourne City),-37.811054,144.972911
6536,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6537,Heidelberg Railway Station (Heidelberg),-37.757073,145.060686
6538,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
6539,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6540,Gardenvale Railway Station (Brighton),-37.896695,145.004168
6541,Windsor Railway Station (Windsor),-37.856053,144.992035
6542,North Richmond Railway Station (Richmond),-37.810398,144.9925
6543,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6544,Prahran Railway Station (Prahran),-37.849518,144.98986
6545,Parliament Railway Station (Melbourne City),-37.811054,144.972911
6546,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6547,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6548,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6549,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6550,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6551,Merlynston Railway Station (Coburg North),-37.720934,144.961314
6552,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6553,North Richmond Railway Station (Richmond),-37.810398,144.9925
6554,Elsternwick Railway Station (Elsternwick),-37.884753,145.000898
6555,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6556,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6557,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451
6558,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6559,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6560,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6561,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6562,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6563,Jewell Railway Station (Brunswick),-37.774987,144.958717
6564,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6565,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6566,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6567,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6568,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6569,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6570,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6571,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6572,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6573,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
6574,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
6575,Glenferrie Railway Station (Hawthorn),-37.821467,145.036439
6576,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6577,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6578,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6579,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
6580,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6581,Brunswick Railway Station (Brunswick),-37.767721,144.959587
6582,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
6583,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6584,Windsor Railway Station (Windsor),-37.856053,144.992035
6585,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6586,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6587,West Footscray Railway Station (West Footscray),-37.801803,144.883985
6588,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6589,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6590,North Richmond Railway Station (Richmond),-37.810398,144.9925
6591,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6592,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6593,Parliament Railway Station (Melbourne City),-37.811054,144.972911
6594,Flemington Bridge Railway Station (North Melbourne),-37.78814,144.939323
6595,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6596,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6597,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6598,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6599,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
6600,Mont Albert Railway Station (Mont Albert),-37.819427,145.10553
6601,North Richmond Railway Station (Richmond),-37.810398,144.9925
6602,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6603,Mont Albert Railway Station (Mont Albert),-37.819427,145.10553
6604,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6605,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6606,Hawthorn Railway Station (Hawthorn),-37.821826,145.022899
6607,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
6608,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6609,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6610,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6611,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6612,Parliament Railway Station (Melbourne City),-37.811054,144.972911
6613,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6614,North Richmond Railway Station (Richmond),-37.810398,144.9925
6615,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6616,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6617,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6618,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6619,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6620,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6621,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6622,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6623,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6624,Windsor Railway Station (Windsor),-37.856053,144.992035
6625,Newmarket Railway Station (Flemington),-37.787328,144.928978
6626,Newmarket Railway Station (Flemington),-37.787328,144.928978
6627,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
6628,Jolimont-MCG Railway Station (East Melbourne),-37.816527,144.984098
6629,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6630,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6631,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6632,Windsor Railway Station (Windsor),-37.856053,144.992035
6633,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6634,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6635,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6636,Windsor Railway Station (Windsor),-37.856053,144.992035
6637,Croxton Railway Station (Northcote),-37.764101,144.997056
6638,Croxton Railway Station (Northcote),-37.764101,144.997056
6639,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6640,Toorak Railway Station (Armadale),-37.850774,145.013909
6641,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6642,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6643,Prahran Railway Station (Prahran),-37.849518,144.98986
6644,Brunswick Railway Station (Brunswick),-37.767721,144.959587
6645,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6646,Windsor Railway Station (Windsor),-37.856053,144.992035
6647,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
6648,Windsor Railway Station (Windsor),-37.856053,144.992035
6649,Windsor Railway Station (Windsor),-37.856053,144.992035
6650,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6651,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
6652,Prahran Railway Station (Prahran),-37.849518,144.98986
6653,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6654,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6655,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6656,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6657,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6658,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6659,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6660,Merri Railway Station (Northcote),-37.777847,144.992972
6661,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6662,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6663,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6664,East Richmond Railway Station (Richmond),-37.8264,144.997066
6665,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6666,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6667,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6668,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6669,Armadale Railway Station (Armadale),-37.856452,145.019326
6670,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237
6671,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6672,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6673,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6674,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6675,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6676,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6677,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
6678,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
6679,Windsor Railway Station (Windsor),-37.856053,144.992035
6680,Macaulay Railway Station (North Melbourne),-37.794267,144.936166
6681,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6682,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6683,Newport Railway Station (Newport),-37.842718,144.8836
6684,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6685,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6686,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
6687,Prahran Railway Station (Prahran),-37.849518,144.98986
6688,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6689,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6690,North Richmond Railway Station (Richmond),-37.810398,144.9925
6691,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6692,North Richmond Railway Station (Richmond),-37.810398,144.9925
6693,Heyington Railway Station (Toorak),-37.834672,145.022635
6694,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6695,Northcote Railway Station (Northcote),-37.769865,144.995277
6696,Parliament Railway Station (Melbourne City),-37.811054,144.972911
6697,Flemington Bridge Railway Station (North Melbourne),-37.78814,144.939323
6698,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6699,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6700,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6701,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6702,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
6703,Windsor Railway Station (Windsor),-37.856053,144.992035
6704,North Richmond Railway Station (Richmond),-37.810398,144.9925
6705,Fairfield Railway Station (Fairfield),-37.779171,145.016905
6706,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
6707,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6708,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6709,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6710,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6711,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6712,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6713,Jolimont-MCG Railway Station (East Melbourne),-37.816527,144.984098
6714,East Richmond Railway Station (Richmond),-37.8264,144.997066
6715,Heidelberg Railway Station (Heidelberg),-37.757073,145.060686
6716,Heidelberg Railway Station (Heidelberg),-37.757073,145.060686
6717,Heidelberg Railway Station (Heidelberg),-37.757073,145.060686
6718,Heidelberg Railway Station (Heidelberg),-37.757073,145.060686
6719,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6720,Newmarket Railway Station (Flemington),-37.787328,144.928978
6721,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6722,Brunswick Railway Station (Brunswick),-37.767721,144.959587
6723,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6724,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6725,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6726,Glenferrie Railway Station (Hawthorn),-37.821467,145.036439
6727,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6728,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6729,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451
6730,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6731,Chatham Railway Station (Surrey Hills),-37.8243,145.088648
6732,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6733,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6734,Hawthorn Railway Station (Hawthorn),-37.821826,145.022899
6735,Sunshine Railway Station (Sunshine),-37.788536,144.832878
6736,Dennis Railway Station (Northcote),-37.779187,145.008242
6737,Coburg Railway Station (Coburg),-37.742345,144.963336
6738,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
6739,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6740,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6741,Clifton Hill Railway Station (Clifton Hill),-37.788657,144.995417
6742,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6743,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6744,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
6745,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6746,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
6747,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
6748,Thornbury Railway Station (Thornbury),-37.755052,144.998572
6749,Seddon Railway Station (Seddon),-37.809005,144.895672
6750,North Richmond Railway Station (Richmond),-37.810398,144.9925
6751,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6752,Malvern Railway Station (Malvern),-37.866253,145.029294
6753,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6754,Windsor Railway Station (Windsor),-37.856053,144.992035
6755,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
6756,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
6757,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6758,North Richmond Railway Station (Richmond),-37.810398,144.9925
6759,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6760,Burnley Railway Station (Burnley),-37.82756,145.007555
6761,Gardiner Railway Station (Glen Iris),-37.853279,145.051655
6762,Prahran Railway Station (Prahran),-37.849518,144.98986
6763,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6764,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6765,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6766,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6767,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6768,Willison Railway Station (Camberwell),-37.835716,145.070298
6769,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6770,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6771,Parliament Railway Station (Melbourne City),-37.811054,144.972911
6772,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6773,Parliament Railway Station (Melbourne City),-37.811054,144.972911
6774,Seddon Railway Station (Seddon),-37.809005,144.895672
6775,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6776,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6777,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6778,Windsor Railway Station (Windsor),-37.856053,144.992035
6779,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6780,Thornbury Railway Station (Thornbury),-37.755052,144.998572
6781,Spotswood Railway Station (Spotswood),-37.830639,144.885933
6782,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6783,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
6784,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6785,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6786,Windsor Railway Station (Windsor),-37.856053,144.992035
6787,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6788,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6789,Richmond Railway Station (Richmond),-37.824074,144.990164
6790,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6791,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6792,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6793,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6794,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6795,West Richmond Railway Station (Richmond),-37.814949,144.991423
6796,Flemington Bridge Railway Station (North Melbourne),-37.78814,144.939323
6797,Heyington Railway Station (Toorak),-37.834672,145.022635
6798,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6799,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
6800,Parliament Railway Station (Melbourne City),-37.811054,144.972911
6801,Flemington Racecourse Railway Station (Flemington),-37.787202,144.907589
6802,Toorak Railway Station (Armadale),-37.850774,145.013909
6803,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6804,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6805,North Richmond Railway Station (Richmond),-37.810398,144.9925
6806,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6807,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6808,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
6809,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
6810,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6811,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6812,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6813,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6814,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6815,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6816,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6817,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6818,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6819,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6820,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6821,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6822,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6823,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6824,Flemington Racecourse Railway Station (Flemington),-37.787202,144.907589
6825,Parliament Railway Station (Melbourne City),-37.811054,144.972911
6826,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6827,Camberwell Railway Station (Camberwell),-37.826567,145.058697
6828,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6829,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6830,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6831,Caulfield Railway Station (Caulfield East),-37.877459,145.042525
6832,Richmond Railway Station (Richmond),-37.824074,144.990164
6833,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6834,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6835,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6836,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6837,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
6838,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
6839,Clifton Hill Railway Station (Clifton Hill),-37.788657,144.995417
6840,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6841,Prahran Railway Station (Prahran),-37.849518,144.98986
6842,Windsor Railway Station (Windsor),-37.856053,144.992035
6843,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
6844,Prahran Railway Station (Prahran),-37.849518,144.98986
6845,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6846,Prahran Railway Station (Prahran),-37.849518,144.98986
6847,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6848,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6849,Parliament Railway Station (Melbourne City),-37.811054,144.972911
6850,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6851,Glenferrie Railway Station (Hawthorn),-37.821467,145.036439
6852,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6853,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6854,West Richmond Railway Station (Richmond),-37.814949,144.991423
6855,Macaulay Railway Station (North Melbourne),-37.794267,144.936166
6856,Clifton Hill Railway Station (Clifton Hill),-37.788657,144.995417
6857,Regent Railway Station (Reservoir),-37.728403,145.002773
6858,West Richmond Railway Station (Richmond),-37.814949,144.991423
6859,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6860,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6861,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
6862,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6863,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6864,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6865,Heidelberg Railway Station (Heidelberg),-37.757073,145.060686
6866,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6867,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6868,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6869,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451
6870,Merri Railway Station (Northcote),-37.777847,144.992972
6871,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6872,Prahran Railway Station (Prahran),-37.849518,144.98986
6873,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6874,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6875,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6876,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6877,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6878,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6879,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6880,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6881,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6882,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6883,Heidelberg Railway Station (Heidelberg),-37.757073,145.060686
6884,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6885,Dennis Railway Station (Northcote),-37.779187,145.008242
6886,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6887,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237
6888,Prahran Railway Station (Prahran),-37.849518,144.98986
6889,Armadale Railway Station (Armadale),-37.856452,145.019326
6890,Heidelberg Railway Station (Heidelberg),-37.757073,145.060686
6891,Heidelberg Railway Station (Heidelberg),-37.757073,145.060686
6892,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6893,Heidelberg Railway Station (Heidelberg),-37.757073,145.060686
6894,Windsor Railway Station (Windsor),-37.856053,144.992035
6895,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6896,Heidelberg Railway Station (Heidelberg),-37.757073,145.060686
6897,Heidelberg Railway Station (Heidelberg),-37.757073,145.060686
6898,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6899,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6900,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6901,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6902,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6903,Prahran Railway Station (Prahran),-37.849518,144.98986
6904,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6905,Thornbury Railway Station (Thornbury),-37.755052,144.998572
6906,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6907,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6908,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6909,Windsor Railway Station (Windsor),-37.856053,144.992035
6910,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6911,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6912,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6913,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6914,Prahran Railway Station (Prahran),-37.849518,144.98986
6915,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6916,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6917,West Richmond Railway Station (Richmond),-37.814949,144.991423
6918,Croxton Railway Station (Northcote),-37.764101,144.997056
6919,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6920,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6921,Parliament Railway Station (Melbourne City),-37.811054,144.972911
6922,Burnley Railway Station (Burnley),-37.82756,145.007555
6923,Windsor Railway Station (Windsor),-37.856053,144.992035
6924,Prahran Railway Station (Prahran),-37.849518,144.98986
6925,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6926,Malvern Railway Station (Malvern),-37.866253,145.029294
6927,Parliament Railway Station (Melbourne City),-37.811054,144.972911
6928,Burnley Railway Station (Burnley),-37.82756,145.007555
6929,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
