,id,guests_included,station_distance,latitude,longitude
5449,21115607,1,1.0,-37.8874488,144.9901741
5450,21116467,4,0.8,-37.79546781,144.9871966
5451,21117030,1,0.7,-37.863258,145.0228811
5452,21118969,1,1.0,-37.8261028,144.9561851
5453,21122422,4,0.4,-37.81519291,144.9553593
5454,21127174,4,2.0,-37.85645765,144.9693489
5455,21128633,1,1.7,-37.83390252,144.96630159999995
5456,21130001,4,1.0,-37.8516711,144.97894130000003
5457,21132878,1,0.5,-37.78869663,144.93412890000005
5458,21133773,2,0.3,-37.80911092,144.9662942
5459,21140240,1,0.4,-37.83605849,144.99539
5460,21142148,1,0.6,-37.85619736,144.99871069999998
5461,21145903,4,0.3,-37.81446271,144.9545107
5462,21153558,1,1.8,-37.83430788,144.96692019999998
5463,21156945,4,0.4,-37.81560512,144.95536719999996
5464,21157356,1,0.5,-37.78422615,144.9379091
5465,21165080,2,0.5,-37.81900587,144.99111230000003
5466,21165777,4,0.9,-37.85685051,144.9813701
5467,21165931,1,0.4,-37.84287654,144.9977941
5468,21166616,1,0.5,-37.80992101,144.95094
5469,21167896,1,0.6,-37.82138327,144.9567115
5470,21168821,9,0.7,-37.81352271,144.9417686
5471,21177358,1,0.9,-37.88412189,144.9906844
5472,21178632,1,1.5,-37.84042464,144.97594890000005
5473,21178832,2,1.0,-37.87882093,145.0100876
5474,21179238,1,0.9,-37.81551686,145.0014917
5475,21180032,1,0.3,-37.80902002,144.9591461
5476,21180683,1,1.2,-37.77840593,144.9798794
5477,21181033,1,0.7,-37.83492929999999,144.9863395
5478,21181435,2,1.4,-37.81070948,145.0144559
5479,21182021,2,0.3,-37.8095485,144.9565551
5480,21182160,8,0.2,-37.8086342,144.9617196
5481,21188286,2,1.5,-37.73615888,144.9792903
5482,21189663,1,2.2,-37.85454482,144.96580790000004
5483,21190285,2,0.4,-37.88582479,145.0051215
5484,21191413,2,0.4,-37.80914979,144.9666996
5485,21191805,6,0.9,-37.77162408,144.9118627
5486,21192783,2,1.2,-37.87078049,144.9802423
5487,21192991,1,0.8,-37.80326495,144.9644003
5488,21193130,4,0.4,-37.83994931,144.99624369999995
5489,21194478,6,1.0,-37.82593574,144.9602645
5490,21198056,4,0.9,-37.83782638,144.9817643
5491,21205009,1,0.2,-37.81759281,144.88969530000003
5492,21205330,1,1.0,-37.80198036,144.9579525
5493,21206201,2,0.8,-37.78612461,144.920156
5494,21207651,1,0.6,-37.82955155,144.99163090000005
5495,21208732,1,0.3,-37.73999508,144.9634166
5496,21209673,6,0.4,-37.80934749,144.95854640000005
5497,21217477,1,0.4,-37.79650558,144.9978607
5498,21219516,1,0.5,-37.82189378,144.99631580000005
5499,21220858,4,0.4,-37.81493851,144.9533295
5500,21221999,1,0.2,-37.81307999,144.99148780000004
5501,21224689,1,0.9,-37.82136673,144.9419373
5502,21225247,4,0.3,-37.81597160000001,144.95313090000005
5503,21227099,4,1.3,-37.82762554,144.9589351
5504,21231790,2,0.2,-37.81010763,144.9605493
5505,21232818,1,0.7,-37.80406236,144.9646285
5506,21233342,1,0.5,-37.80578221,144.9647773
5507,21233433,1,0.6,-37.80508137,144.9643602
5508,21233960,2,0.3,-37.80753972,144.9464413
5509,21244002,1,1.1,-37.77638688,144.98030219999995
5510,21244383,2,0.5,-37.82208522,145.05851069999997
5511,21245263,1,0.9,-37.72766132,144.9703698
5512,21245371,1,2.9,-37.84387938,144.95086930000005
5513,21245533,2,0.3,-37.85089807,144.9871752
5514,21245812,4,0.1,-37.80905555,144.96168490000005
5515,21245901,4,0.1,-37.80986209,144.9616345
5516,21247897,3,0.1,-37.8097846,144.96109030000005
5517,21249101,2,0.3,-37.80808232,144.9605322
5518,21250456,6,0.3,-37.81423605,144.9536323
5519,21253667,1,1.7,-37.86250437,144.97389119999997
5520,21254603,1,1.4,-37.81163995,145.0134335
5521,21254911,1,0.6,-37.84334684,144.9959946
5522,21254927,1,0.5,-37.79468376,144.9968667
5523,21255753,1,1.4,-37.8596507,144.9768416
5524,21255822,1,1.4,-37.7811911,144.9726743
5525,21258053,2,0.3,-37.85694609,144.9958555
5526,21260993,1,0.3,-37.81291949,144.96354230000003
5527,21267764,3,0.2,-37.81242739,144.9732658
5528,21269119,1,0.6,-37.82670178,145.03563590000005
5529,21270374,2,0.4,-37.80727362,144.9603049
5530,21270805,1,0.6,-37.73694438,144.96850590000003
5531,21279793,2,0.9,-37.82025369,144.9413365
5532,21281420,1,1.6,-37.88184734,144.9784971
5533,21282003,1,2.1,-37.85831845,144.9681194
5534,21282915,4,0.7,-37.86108188,144.9965495
5535,21283779,4,0.7,-37.82101404,145.0014239
5536,21284500,4,0.7,-37.82227394,144.9568936
5537,21286164,1,1.9,-37.7898738,144.9703892
5538,21286364,2,0.8,-37.81041615,145.002097
5539,21287118,1,1.4,-37.83764677,144.97645769999997
5540,21288565,4,0.4,-37.81510403,144.9534616
5541,21289214,4,0.3,-37.81609686,144.953706
5542,21290848,3,0.3,-37.8141071,144.9544601
5543,21291523,4,0.4,-37.81520392,144.95385919999995
5544,21296347,4,0.4,-37.8090019,144.9472721
5545,21297032,4,0.3,-37.80760392,144.9618585
5546,21298588,1,1.0,-37.79348279,144.916192
5547,21300841,4,0.3,-37.8146435,144.9541882
5548,21312839,1,0.3,-37.90461531,144.9986805
5549,21313436,1,1.0,-37.82606959,144.95635369999997
5550,21313702,1,0.7,-37.76705241,144.9511999
5551,21315337,1,1.1,-37.86339067,144.98394960000005
5552,21315521,2,0.8,-37.82207671,144.9439374
5553,21315722,2,0.3,-37.81498627,144.9522532
5554,21316125,6,0.4,-37.80681581,144.94675
5555,21328220,1,2.7,-37.83961927,144.93845109999995
5556,21332369,2,0.8,-37.8141245,144.9385246
5557,21334209,6,0.3,-37.81561109,144.953676
5558,21348197,1,1.6,-37.75621813,144.9363523
5559,21348342,1,0.7,-37.85799978,144.9842589
5560,21349093,3,0.3,-37.81399575,144.95408909999998
5561,21349686,2,1.5,-37.8832739,144.9812154
5562,21349919,1,0.5,-37.81228314,144.9420418
5563,21359097,4,0.4,-37.81119746,144.95115980000003
5564,21360498,1,0.4,-37.80890543,144.96875
5565,21361051,1,1.4,-37.79860805,144.9703635
5566,21361241,1,0.4,-37.80876563,144.9573789
5567,21361307,1,0.1,-37.821332,145.04595690000005
5568,21361697,2,0.4,-37.81136456,144.967117
5569,21361824,1,0.5,-37.82329106,145.0063827
5570,21362201,4,1.0,-37.82044029,144.9409243
5571,21367497,1,1.0,-37.89559842,145.0160365
5572,21368639,1,0.8,-37.7754154,144.94643369999997
5573,21369663,5,0.5,-37.80250145,144.99943330000005
5574,21369834,4,0.3,-37.8137965,144.9533609
5575,21370742,1,0.5,-37.81215286,144.9443259
5576,21371008,1,0.8,-37.82137951,145.00294519999997
5577,21371026,2,0.6,-37.80491983,144.9642736
5578,21371089,2,0.3,-37.81377997,144.9535946
5579,21371836,1,2.2,-37.83742382,144.9541341
5580,21372053,4,0.4,-37.81539001,144.9548485
5581,21372998,1,1.3,-37.72407006,144.9892121
5582,21373596,2,0.8,-37.81986578,144.9432094
5583,21376258,1,0.9,-37.79835896,144.98425509999996
5584,21376496,6,0.9,-37.85178781,144.9800741
5585,21379762,1,0.3,-37.79093846,144.9299007
5586,21382692,4,0.2,-37.80843963,144.9619244
5587,21383228,4,0.5,-37.80786091,144.96866369999995
5588,21384592,4,1.0,-37.85190314,144.9788279
5589,21384724,2,0.1,-37.77900597,145.0092059
5590,21384840,1,0.4,-37.82828969,145.01156310000005
5591,21385311,2,0.5,-37.75976809,144.99470019999995
5592,21385824,6,0.3,-37.8143317,144.9551495
5593,21386674,4,0.2,-37.8086113,144.9611523
5594,21388364,8,0.8,-37.79403215,144.9023507
5595,21388595,1,1.5,-37.78606445,144.97559950000004
5596,21388852,4,0.2,-37.81360624,144.95470500000005
5597,21389334,4,0.2,-37.81407358,144.9548619
5598,21389827,2,0.8,-37.82025053,144.9429476
5599,21390572,4,0.7,-37.82127349,144.9440545
5600,21396382,1,1.2,-37.75933219,144.9737285
5601,21397571,1,0.5,-37.81206758,144.9675468
5602,21397945,1,0.8,-37.86782877,144.9844547
5603,21398113,4,0.3,-37.81598368,144.953325
5604,21399238,1,0.3,-37.84637903,145.0424485
5605,21401011,1,0.5,-37.80559166,144.9644069
5606,21401321,1,1.0,-37.80205797,144.97455449999995
5607,21402430,2,0.3,-37.81442171,144.9536432
5608,21403804,1,1.4,-37.88506858,144.9841655
5609,21405021,4,0.3,-37.81575707,144.9534384
5610,21412210,1,0.7,-37.80379508,144.9623667
5611,21414795,1,0.5,-37.8053218,144.9639477
5612,21414968,1,0.2,-37.80870424,144.9605216
5613,21416017,4,0.4,-37.81510741,144.95475349999995
5614,21416161,1,0.2,-37.82569372,144.99477130000002
5615,21416412,1,1.3,-37.78367459,144.9777874
5616,21417482,4,0.2,-37.81376968,144.9553842
5617,21419929,4,0.4,-37.8152701,144.95372930000005
5618,21420955,4,0.3,-37.815366,144.953272
5619,21421880,2,0.3,-37.81665663,144.9545648
5620,21421890,4,0.4,-37.81503583,144.9545993
5621,21427507,1,0.7,-37.77145933,144.95192219999996
5622,21429053,4,0.9,-37.81496589,144.94000580000005
5623,21429847,2,0.2,-37.81661247,144.95362980000004
5624,21430497,4,0.4,-37.81660576,144.9552537
5625,21431013,4,0.3,-37.8147083,144.9545129
5626,21432503,5,0.4,-37.86022416,145.01828999999995
5627,21438125,1,1.0,-37.80228094,144.96954419999997
5628,21438689,1,0.3,-37.8263308,144.9898074
5629,21438801,4,1.0,-37.82521587,144.94561090000005
5630,21439139,2,0.7,-37.78612328,144.95638449999996
5631,21439750,4,0.2,-37.81667271,144.95323090000005
5632,21440259,1,0.5,-37.82099775,144.9561896
5633,21441510,5,1.3,-37.86673816,144.97925130000004
5634,21442064,5,0.1,-37.80962626,144.96159790000004
5635,21442242,2,1.3,-37.86081162,145.0059663
5636,21443519,4,1.3,-37.82968048,144.9509318
5637,21444464,2,0.6,-37.82260752,144.96271930000003
5638,21449700,1,1.0,-37.86145264,145.0014416
5639,21451191,1,0.2,-37.76445027,144.9988166
5640,21451279,2,1.4,-37.8676533,144.97772519999995
5641,21451285,1,0.3,-37.82420004,145.0433206
5642,21451465,4,0.7,-37.82409265,144.96560580000005
5643,21451583,2,0.4,-37.82378297,145.0072121
5644,21451786,2,0.4,-37.81066669,144.968874
5645,21452171,1,0.4,-37.81311384,144.9843386
5646,21452464,2,0.2,-37.76132434,144.9581977
5647,21453327,2,0.3,-37.81430558,144.9535485
5648,21458743,2,0.5,-37.82458056,145.0118059
5649,21460879,3,1.7,-37.86038977,144.9735681
5650,21461105,4,0.5,-37.82164403,144.9950291
5651,21463832,1,0.4,-37.81727358,144.9716386
5652,21463960,2,0.4,-37.81863267,144.9563458
5653,21464616,1,0.5,-37.84059952,144.9975923
5654,21466250,2,0.4,-37.85287467,144.99176519999997
5655,21466699,1,1.4,-37.86726661,144.9778924
5656,21466834,1,0.2,-37.81671765,144.9523294
5657,21476939,1,0.5,-37.84667723,145.00734169999996
5658,21477059,1,0.4,-37.79609486,144.9273399
5659,21478261,1,0.7,-37.81040986,144.9850744
5660,21478386,1,0.5,-37.83423458,144.9902455
5661,21479901,1,0.7,-37.85338316,144.9838931
5662,21480254,4,1.1,-37.82627507,144.9587
5663,21480264,1,1.5,-37.86924437,144.97697340000005
5664,21480655,1,1.5,-37.75875851,144.94356059999996
5665,21481170,2,0.2,-37.83911217,144.99403669999995
5666,21488171,2,0.4,-37.81414111,144.95270630000005
5667,21489452,4,0.9,-37.79557324,144.9847096
5668,21489697,2,0.3,-37.80842132,144.959981
5669,21489744,2,0.8,-37.82185285,144.94386630000002
5670,21490004,1,0.2,-37.80887196,144.96081619999995
5671,21490138,6,2.5,-37.83636344,144.9357246
5672,21491422,1,0.4,-37.8520819,145.0439153
5673,21491760,2,1.4,-37.76857427,144.9795918
5674,21492147,1,3.0,-37.84866599,144.956154
5675,21492385,1,0.8,-37.80397834,144.9577286
5676,21492494,2,0.1,-37.81174375,144.9569387
5677,21492824,4,0.4,-37.81492461,144.9584885
5678,21501065,1,0.9,-37.80346809,144.97522890000005
5679,21502795,2,0.3,-37.81450703,144.9541825
5680,21503646,4,1.8,-37.83526326,144.9723841
5681,21504074,2,0.4,-37.81951143,144.9557763
5682,21504214,3,0.0,-37.81211586,144.95560930000005
5683,21504681,4,0.8,-37.81362057,144.9391257
5684,21504913,3,0.3,-37.8160316,144.9533406
5685,21505639,4,1.0,-37.85194976,144.97927140000004
5686,21506145,1,1.3,-37.86637589,144.9789494
5687,21508451,4,0.2,-37.80847112,144.9609082
5688,21509710,2,0.3,-37.81468778,144.954872
5689,21510557,4,0.3,-37.81427574,144.95387409999995
5690,21515837,4,0.8,-37.803557,144.9594185
5691,21516083,1,0.7,-37.80415138,144.95931090000005
5692,21517055,2,1.2,-37.82734191,144.95929809999996
5693,21517661,2,0.2,-37.8085129,144.9628874
5694,21518017,1,0.1,-37.81112671,144.9716497
5695,21518988,2,0.5,-37.81783969,144.9957958
5696,21519003,1,0.4,-37.81423547,144.9954449
5697,21519782,2,0.3,-37.81144137,144.9604439
5698,21520337,1,0.3,-37.83780093,144.9956466
5699,21521114,4,1.9,-37.77407606,144.8930696
5700,21523885,2,0.3,-37.81512649,144.95208799999997
5701,21526420,4,0.4,-37.81500036,144.9544335
5702,21528892,1,2.8,-37.85253658,144.95831230000005
5703,21530030,4,0.4,-37.81730282,144.9561883
5704,21530261,2,0.5,-37.77567763,144.99799950000005
5705,21531055,4,0.4,-37.81532323,144.9551961
5706,21538265,1,1.2,-37.80180897,144.97960690000005
5707,21539997,3,0.3,-37.81439792,144.9541286
5708,21540548,1,1.0,-37.81494778,144.9365436
5709,21540767,1,1.4,-37.81133554,145.01474059999995
5710,21541117,1,0.2,-37.78082137,145.0077346
5711,21541444,1,0.6,-37.86549914,144.98936469999995
5712,21542407,1,0.7,-37.77110343,144.9520263
5713,21550690,1,0.1,-37.87629799,144.9956346
5714,21551143,1,1.7,-37.83363412,144.9699871
5715,21553768,1,0.8,-37.82446672,144.9633245
5716,21554039,1,0.1,-37.82037373,145.0368221
5717,21554195,2,0.2,-37.83840659,144.9950789
5718,21554715,1,0.9,-37.82589844,144.9634576
5719,21555736,4,0.6,-37.80453297,144.96479340000005
5720,21556345,2,0.3,-37.82316068,144.9938313
5721,21557659,4,1.0,-37.82586828,144.96104440000005
5722,21565291,1,0.7,-37.80421622,144.9583703
5723,21565616,1,0.4,-37.87085659,144.9975031
5724,21566729,4,0.2,-37.81388945,144.9550496
5725,21567098,4,0.5,-37.8399292,144.9875405
5726,21568757,9,0.9,-37.82010409,145.0116267
5727,21569786,2,0.7,-37.82029003,144.944084
5728,21571184,2,0.3,-37.81014971,144.9890543
5729,21575208,2,1.5,-37.81095832,145.0130892
5730,21579803,1,0.4,-37.80681273,144.96149730000005
5731,21581094,4,0.4,-37.80877929,144.9564559
5732,21583031,1,1.1,-37.8264575,144.9591461
5733,21583123,4,0.2,-37.81371576,144.9550744
5734,21583293,4,0.3,-37.80920854,144.9595803
5735,21583393,5,0.6,-37.81617675,144.95926509999995
5736,21583503,1,0.7,-37.80549087,144.98612480000003
5737,21583551,1,0.2,-37.80889712,144.9606438
5738,21583754,1,0.7,-37.80485618,144.9859624
5739,21584330,2,0.2,-37.8370425,144.9925584
5740,21585922,1,0.2,-37.80967118,144.95979680000005
5741,21587130,2,0.6,-37.74244901,144.9343477
5742,21587428,4,1.1,-37.82623688,144.9591624
5743,21594823,2,0.7,-37.82019519,144.9441411
5744,21595332,1,1.3,-37.82986718,144.9705497
5745,21595807,1,0.3,-37.84774927,144.9876157
5746,21596917,2,0.4,-37.85631435,144.9872934
5747,21597127,1,0.1,-37.80947609,144.9620622
5748,21597294,2,0.7,-37.82171399,144.957679
5749,21597733,4,0.9,-37.86346396,145.01333689999996
5750,21597951,1,0.8,-37.80342323,144.9653996
5751,21598034,1,1.3,-37.89042337,144.98851919999996
5752,21598425,2,0.5,-37.81397406,144.9488799
5753,21598609,1,0.3,-37.80864017,144.9602439
5754,21602604,4,1.2,-37.82845677,144.97065880000005
5755,21603584,1,0.3,-37.81456983,144.95490700000005
5756,21609499,2,0.8,-37.80399555,144.9843496
5757,21610003,1,0.2,-37.82222864,144.9907648
5758,21610639,2,0.2,-37.81621926,144.95214860000004
5759,21611210,1,0.2,-37.82321569,144.9920362
5760,21611794,1,0.7,-37.8504983,145.00620669999995
5761,21611895,2,0.2,-37.8085269,144.9616271
5762,21611995,2,0.2,-37.80863312,144.9615544
5763,21612744,1,0.5,-37.82169073,144.9633718
5764,21616125,2,0.1,-37.81825462,144.9652802
5765,21616250,1,0.5,-37.84266915,145.00706430000002
5766,21616921,2,0.4,-37.81840964,144.887002
5767,21617336,2,1.0,-37.77793529,144.90892230000003
5768,21617419,1,0.1,-37.81795519,144.9654103
5769,21623025,1,0.2,-37.86803370000001,144.995236
5770,21624487,2,0.9,-37.85227669,144.98003530000003
5771,21624605,6,3.4,-37.84854518,144.9508396
5772,21627356,1,0.6,-37.83214222,144.9980459
5773,21628490,1,0.7,-37.77779567,144.9148866
5774,21628834,4,0.3,-37.81464169,144.9546806
5775,21629225,1,0.3,-37.81401761,144.9542935
5776,21629697,4,0.3,-37.81579873,144.95281830000005
5777,21645393,1,0.3,-37.77220168,144.96014269999995
5778,21647231,1,0.7,-37.8538256,145.00749219999997
5779,21647510,2,0.1,-37.80968761,144.9618535
5780,21647530,2,0.1,-37.81035395,144.96109030000005
5781,21649458,1,2.3,-37.83495505,144.9359666
5782,21649989,2,1.8,-37.78537354,144.8851129
5783,21650384,1,0.8,-37.80533862,144.9844424
5784,21651378,4,0.8,-37.8245596,144.9620104
5785,21651615,1,1.0,-37.85392208,144.98000380000005
5786,21652105,4,0.4,-37.81478047,144.9528519
5787,21652871,4,0.3,-37.8153275,144.95359409999998
5788,21653154,4,0.3,-37.8142598,144.9547374
5789,21657631,4,0.9,-37.88196146,144.9878717
5790,21665260,2,0.1,-37.81014414,144.9612765
5791,21665747,9,0.6,-37.81289859,144.9429046
5792,21667594,1,0.3,-37.82068112,144.9504385
5793,21667933,1,0.5,-37.86371407,144.90401509999995
5794,21668227,4,0.2,-37.80875363,144.9607657
5795,21668457,4,0.1,-37.8103599,144.9609748
5796,21668463,6,4.2,-37.74446676,144.87029630000004
5797,21668729,4,0.3,-37.80806692,144.960973
5798,21669170,1,0.4,-37.85448073,144.98754430000002
5799,21670125,1,1.3,-37.83005708,144.9689091
5800,21670440,1,0.4,-37.80622893,144.9637332
5801,21670637,4,1.2,-37.82719327,144.9575623
5802,21670667,1,2.6,-37.77836417,144.88026499999995
5803,21671579,1,0.1,-37.74455116,145.0003455
5804,21671865,4,1.2,-37.80098419,144.9548875
5805,21672740,1,0.4,-37.85942135,145.015903
5806,21673138,2,1.7,-37.84873179,144.8653419
5807,21683503,4,0.2,-37.81024799,144.96007340000003
5808,21684231,3,0.4,-37.83540526,144.9909879
5809,21684282,2,0.7,-37.81322537,144.9450764
5810,21684756,1,0.2,-37.83061906,145.07167769999995
5811,21685113,2,0.3,-37.8139532,144.9526041
5812,21685447,4,0.5,-37.8213792,144.9479619
5813,21686421,1,0.5,-37.84843945,145.00960930000005
5814,21688473,4,0.9,-37.83536954,144.98271469999997
5815,21699090,1,0.4,-37.77802379,144.95301619999995
5816,21699546,5,0.2,-37.81404962,144.95492009999995
5817,21699673,1,0.7,-37.75489261,144.9542154
5818,21701061,2,1.0,-37.80540954,144.9811881
5819,21701403,3,0.4,-37.81501268,144.95451640000005
5820,21701928,3,0.3,-37.8143548,144.9547406
5821,21702529,2,0.3,-37.78285528,144.9956733
5822,21702584,2,0.2,-37.8168436,144.9537128
5823,21703762,4,0.6,-37.84378804,144.9946203
5824,21703772,4,0.4,-37.80680955,144.9617574
5825,21706069,3,0.6,-37.8176809,144.9597733
5826,21712493,2,0.4,-37.81808161,144.9559621
5827,21713112,1,0.6,-37.86530813,144.8879341
5828,21714797,1,0.9,-37.88363395,144.99117919999995
5829,21715179,1,0.6,-37.8600609,145.0138383
5830,21715666,1,2.7,-37.84095004,144.94048080000005
5831,21716280,1,0.3,-37.83611509,144.99441389999996
5832,21716355,4,0.3,-37.81518814,144.9527043
5833,21716869,1,1.2,-37.85903795,144.978451
5834,21717475,2,1.1,-37.84692201,144.97734509999995
5835,21717835,2,0.1,-37.81163192,144.97174919999995
5836,21718114,1,1.3,-37.81459535,145.00653169999995
5837,21718828,4,0.7,-37.81992467,144.94418430000005
5838,21719786,1,0.2,-37.81385958,144.95470659999995
5839,21727987,1,0.4,-37.81663635,144.97069009999996
5840,21728651,2,0.9,-37.80148884,144.9844104
5841,21729569,4,1.0,-37.82047418,144.9403833
5842,21730134,1,0.7,-37.82295096,144.9623143
5843,21730194,1,0.6,-37.78297614,144.94198659999995
5844,21730226,1,0.1,-37.83870126,144.9931079
5845,21731188,1,0.6,-37.7507458,145.0023734
5846,21731821,1,0.3,-37.84408726,144.9991688
5847,21732087,1,0.5,-37.86055993,145.02156159999996
5848,21735041,2,0.1,-37.80922499,144.9617435
5849,21738713,1,2.0,-37.83640636,144.9646959
5850,21739502,6,1.9,-37.79471119,145.0379239
5851,21739724,2,0.0,-37.80100247,144.9033842
5852,21740799,1,0.4,-37.81641008,144.9628608
5853,21741049,1,0.3,-37.80849989,144.9598821
5854,21741149,1,0.9,-37.83706485,144.9827448
5855,21742050,1,1.1,-37.86299652,144.98321380000004
5856,21742886,4,2.4,-37.83859595,144.9418655
5857,21743513,2,0.5,-37.81919526,145.0409419
5858,21743623,1,0.2,-37.8090429,144.96050569999997
5859,21743913,1,0.4,-37.84151388,144.9892379
5860,21744586,4,0.3,-37.81641142,144.9537638
5861,21745825,1,0.8,-37.84897896,145.022431
5862,21752973,1,2.0,-37.79186429,144.9718912
5863,21752998,1,0.5,-37.84281707,144.9970389
5864,21754186,1,0.4,-37.80848341,144.9563708
5865,21755335,1,0.7,-37.84371066,144.988303
5866,21755493,4,0.4,-37.80671889,144.9631195
5867,21758191,1,0.4,-37.84217905,145.0059331
5868,21758431,4,0.3,-37.81605824,144.95387759999997
5869,21762752,6,0.3,-37.89007436,145.03913740000004
5870,21770118,4,1.3,-37.83021017,144.96737280000005
5871,21770185,3,0.4,-37.81419637,144.9526592
5872,21770297,1,0.4,-37.80843044,144.967102
5873,21773287,1,0.9,-37.85968028,144.98230130000005
5874,21773429,1,0.7,-37.87174128,145.0256426
5875,21774226,4,2.3,-37.83806899,144.94761090000003
5876,21774978,1,0.4,-37.84496228,144.9978639
5877,21775670,1,2.3,-37.83311217,144.93350569999996
5878,21776208,2,0.5,-37.78347523,144.9258644
5879,21784336,2,0.6,-37.88085915,144.9920381
5880,21786836,1,1.3,-37.79981284,144.97987340000003
5881,21788166,1,0.2,-37.80897208,144.9602926
5882,21792787,1,0.2,-37.81017519,144.96010180000005
5883,21802892,1,1.8,-37.79468942,144.96981259999995
5884,21803494,1,1.4,-37.81107879,145.0140495
5885,21803514,4,0.5,-37.81422434,144.9681671
5886,21803646,1,1.2,-37.80181324,144.9808102
5887,21804974,1,1.2,-37.86028008,145.0063368
5888,21805386,1,0.4,-37.86003617,144.886825
5889,21807680,1,0.2,-37.77500201,144.95622690000005
5890,21807684,1,0.5,-37.80568561,144.964049
5891,21809604,2,0.2,-37.81014139,144.95986159999995
5892,21816209,4,0.4,-37.80104981,144.9900954
5893,21816717,1,0.7,-37.89570387,144.9963416
5894,21819740,1,0.5,-37.84345557,144.99619840000003
5895,21821619,2,0.3,-37.81574298,144.95359240000005
5896,21829196,1,0.8,-37.75470952,145.0071936
5897,21829434,1,0.4,-37.82579063,145.0111695
5898,21829530,1,1.0,-37.85509703,145.0028804
5899,21829810,2,0.4,-37.81507078,144.953824
5900,21830067,2,0.3,-37.81565696,144.9535469
5901,21830762,2,0.2,-37.83701466,144.99032150000005
5902,21832002,6,0.7,-37.81959321,144.94401259999995
5903,21832598,1,0.3,-37.81319848,144.9532267
5904,21834280,4,1.1,-37.84376571,144.9794487
5905,21835309,4,0.3,-37.81531726,144.9524367
5906,21837860,1,1.2,-37.80062123,144.9557178
5907,21838273,1,0.4,-37.82411503,145.0494927
5908,21838657,4,0.5,-37.80809947,144.96764030000003
5909,21838961,1,0.2,-37.84782891,144.990467
5910,21840121,1,0.4,-37.80321236,144.9980466
5911,21840361,2,0.2,-37.81645305,144.952177
5912,21840690,1,2.8,-37.83705729,144.9314024
5913,21840809,1,1.4,-37.83122234,144.9685997
5914,21841418,1,0.9,-37.8214157,144.9419904
5915,21841766,1,0.4,-37.81482277,144.8850426
5916,21842138,2,0.4,-37.80965386,144.95157769999997
5917,21842210,1,0.9,-37.85794434,144.9819781
5918,21842479,1,0.2,-37.82462881,144.9927237
5919,21842493,4,1.3,-37.74823198,145.0150926
5920,21844559,2,0.2,-37.81967398,144.950479
5921,21849425,4,0.3,-37.81610926,144.9545903
5922,21850152,1,0.6,-37.84514091,144.99382659999995
5923,21850914,1,1.5,-37.84192527,144.9760106
5924,21852074,1,0.5,-37.74639333,144.96170669999995
5925,21853174,2,0.3,-37.81420674,144.9537741
5926,21853339,1,1.1,-37.71164656,144.9968352
5927,21853440,2,0.4,-37.8076219,144.95967439999995
5928,21854071,4,0.9,-37.87267331,145.0046821
5929,21855075,5,0.8,-37.73752829,145.0091081
5930,21855290,2,1.1,-37.80185077,144.9563524
5931,21855305,2,0.8,-37.82010891,144.942319
5932,21855954,2,0.8,-37.82171722,144.9443026
5933,21856246,2,0.3,-37.81130696,144.9522458
5934,21856400,1,1.0,-37.82125761,144.9411931
5935,21857358,1,1.4,-37.86744971,144.97727790000005
5936,21858232,4,0.3,-37.81420487,144.9544129
5937,21866260,1,1.2,-37.80094493,144.97782790000005
5938,21867233,1,1.7,-37.83430943,144.97369780000002
5939,21868035,1,0.3,-37.78129112,144.99392580000003
5940,21870051,4,0.9,-37.86895626,145.0195497
5941,21870611,1,2.2,-37.83761436,144.95058569999995
5942,21871210,2,1.9,-37.79154033,144.9736896
5943,21872282,6,0.6,-37.78488254,144.9574846
5944,21872343,1,0.4,-37.82666603,145.0121367
5945,21873154,2,1.0,-37.7929978,144.9173361
5946,21875052,2,0.3,-37.8117028,144.9597887
5947,21876199,4,0.5,-37.81988052,144.9458284
5948,21882953,4,0.8,-37.82011422,144.942362
5949,21883594,1,0.3,-37.8522369,144.9890158
5950,21884926,1,0.6,-37.8308126,144.99248380000003
5951,21885213,1,0.6,-37.79045305,144.98922030000003
5952,21885824,1,0.3,-37.82431106,144.99869230000004
5953,21885943,2,0.5,-37.81064855,144.9499119
5954,21886391,3,0.3,-37.81654506,144.9538993
5955,21886927,1,1.6,-37.86604324,144.9763199
5956,21887562,2,0.3,-37.80701347,144.9622947
5957,21889909,6,0.3,-37.81459948,144.95394109999995
5958,21893415,2,0.3,-37.81610703,144.9533761
5959,21895079,2,1.1,-37.86543693,144.9824612
5960,21899561,3,0.7,-37.82447156,144.9641038
5961,21900222,2,1.4,-37.86054465,144.9775859
5962,21900513,4,0.5,-37.78232474,144.9579369
5963,21900527,2,0.9,-37.83155508,144.987313
5964,21900862,1,0.4,-37.86697885,144.89296480000004
5965,21905201,4,0.4,-37.81526243,144.9554192
5966,21906301,2,1.3,-37.81039951,145.007102
5967,21912998,2,0.9,-37.86973218,144.9829233
5968,21913143,4,2.0,-37.77419582,144.8913906
5969,21913755,2,1.5,-37.8357661,144.9751145
5970,21915879,3,0.3,-37.80805848,144.959949
5971,21916182,1,1.4,-37.84003819,144.9764856
5972,21916202,1,0.8,-37.80460133,144.9567947
5973,21916383,2,0.3,-37.81670598,144.95463600000005
5974,21916397,4,0.8,-37.86341348,144.9978909
5975,21917036,1,0.9,-37.86655744,144.9841645
