,id,latitude,longitude,STOP_NAME,LATITUDE,LONGITUDE,station_distance
4783,19555666,-37.84783463,144.9805276,Prahran Railway Station (Prahran),-37.849518,144.98986,0.8
4784,19557638,-37.80539463,144.96447790000005,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.5
4785,19562739,-37.80962628,144.9605865,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
4786,19563604,-37.75918002,144.975145,Moreland Railway Station (Coburg),-37.754485,144.961823,1.3
4787,19573830,-37.81052722,144.96146480000004,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.1
4788,19573934,-37.88117563,145.0130013,Elsternwick Railway Station (Elsternwick),-37.884753,145.000898,1.1
4789,19574709,-37.79231931,144.94343569999995,Flemington Bridge Railway Station (North Melbourne),-37.78814,144.939323,0.6
4790,19575337,-37.78180679,144.971172,Jewell Railway Station (Brunswick),-37.774987,144.958717,1.3
4791,19578782,-37.85434572,144.99337450000004,Windsor Railway Station (Windsor),-37.856053,144.992035,0.2
4792,19583118,-37.82140669,144.95585369999995,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.5
4793,19583327,-37.81700693,144.9658487,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.2
4794,19592830,-37.81038022,144.95999809999995,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
4795,19593370,-37.84494048,144.9851385,Prahran Railway Station (Prahran),-37.849518,144.98986,0.7
4796,19594576,-37.80645615,144.9611366,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.4
4797,19600618,-37.80921858,144.96041259999996,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
4798,19610440,-37.79634987,144.977171,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451,1.6
4799,19611105,-37.82993358,145.0581167,Camberwell Railway Station (Camberwell),-37.826567,145.058697,0.4
4800,19611196,-37.75313528,144.9726443,Moreland Railway Station (Coburg),-37.754485,144.961823,1.0
4801,19613462,-37.83643599,144.9601286,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,2.1
4802,19625526,-37.81272826,144.9584053,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.3
4803,19630943,-37.81915466,144.9557708,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
4804,19643898,-37.79497672,144.893569,Middle Footscray Railway Station (Footscray),-37.802505,144.891472,0.9
4805,19643941,-37.79888078,145.06344109999995,East Camberwell Railway Station (Camberwell),-37.825894,145.06819,3.0
4806,19644120,-37.83759824,144.99116819999998,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.1
4807,19646314,-37.81893153,145.02343269999997,Hawthorn Railway Station (Hawthorn),-37.821826,145.022899,0.3
4808,19647747,-37.87146419,144.9870437,Balaclava Railway Station (Balaclava),-37.869488,144.993512,0.6
4809,19648158,-37.82077251,144.993156,Richmond Railway Station (Richmond),-37.824074,144.990164,0.5
4810,19648322,-37.8138421,145.0195343,Hawthorn Railway Station (Hawthorn),-37.821826,145.022899,0.9
4811,19648696,-37.78229235,144.8812233,West Footscray Railway Station (West Footscray),-37.801803,144.883985,2.2
4812,19648907,-37.75163427,145.0019374,Thornbury Railway Station (Thornbury),-37.755052,144.998572,0.5
4813,19649724,-37.81505516,144.952594,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
4814,19664312,-37.78777086,144.97084909999995,Jewell Railway Station (Brunswick),-37.774987,144.958717,1.8
4815,19664375,-37.861257,144.9786887,Windsor Railway Station (Windsor),-37.856053,144.992035,1.3
4816,19674340,-37.8161137,144.95219269999996,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.2
4817,19679903,-37.81231706,144.95582280000005,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.0
4818,19681367,-37.82739622,145.0276719,Hawthorn Railway Station (Hawthorn),-37.821826,145.022899,0.7
4819,19681569,-37.81521897,144.9684125,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.4
4820,19682200,-37.81198093,144.95895430000004,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.3
4821,19682509,-37.78795901,144.9898795,Clifton Hill Railway Station (Clifton Hill),-37.788657,144.995417,0.5
4822,19684753,-37.81541458,144.9634771,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.4
4823,19686370,-37.81999931,144.9433435,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.7
4824,19686687,-37.8170218,144.9539851,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.2
4825,19687302,-37.78179425,144.9581615,Royal Park Railway Station (Parkville),-37.781193,144.952301,0.5
4826,19694133,-37.81632691,144.9533728,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.2
4827,19701850,-37.82054562,144.9551715,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
4828,19703354,-37.84406189,144.9849518,Prahran Railway Station (Prahran),-37.849518,144.98986,0.7
4829,19704526,-37.81876813,144.9967327,West Richmond Railway Station (Richmond),-37.814949,144.991423,0.6
4830,19704948,-37.83771629,144.9928572,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.1
4831,19706091,-37.82150294,144.9429358,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.8
4832,19707390,-37.80976372,144.9565372,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.3
4833,19709300,-37.83755006,144.9928064,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.1
4834,19720654,-37.83991766,144.9957529,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.3
4835,19721290,-37.80540506,144.9608657,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.5
4836,19721692,-37.75008119,144.9919846,Thornbury Railway Station (Thornbury),-37.755052,144.998572,0.8
4837,19723130,-37.78503567,144.9782917,Rushall Railway Station (Fitzroy North),-37.783217,144.992407,1.3
4838,19728830,-37.83866368,144.99331569999995,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.1
4839,19728968,-37.83623155,144.99300300000004,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.3
4840,19736750,-37.89622663,145.0443926,Glenhuntly Railway Station (Glen Huntly),-37.889719,145.042223,0.7
4841,19738183,-37.86727167,144.97772030000004,Balaclava Railway Station (Balaclava),-37.869488,144.993512,1.4
4842,19738850,-37.81744673,144.9593421,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.7
4843,19740844,-37.80987937,144.8676589,Tottenham Railway Station (West Footscray),-37.799251,144.862945,1.3
4844,19742411,-37.81596612,144.9554559,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
4845,19751108,-37.82135987,144.9411314,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,1.0
4846,19751774,-37.80783735,144.9813621,Parliament Railway Station (Melbourne City),-37.811054,144.972911,0.8
4847,19752576,-37.82157076,144.94388930000005,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.8
4848,19753290,-37.8157925,144.9526341,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
4849,19753375,-37.84806823,144.99391430000003,Prahran Railway Station (Prahran),-37.849518,144.98986,0.4
4850,19754261,-37.83611495,144.961265,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,2.0
4851,19755790,-37.81422175,144.95733059999995,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.3
4852,19767007,-37.82031655,144.944503,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.7
4853,19767693,-37.80108271,144.9477227,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,0.8
4854,19768062,-37.85445906,145.06618319999995,Glen Iris Railway Station (Glen Iris),-37.859308,145.058225,0.9
4855,19769076,-37.82119463,144.9656666,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.3
4856,19770776,-37.89145965,145.0255559,Glenhuntly Railway Station (Glen Huntly),-37.889719,145.042223,1.5
4857,19773163,-37.82044153,144.960247,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.6
4858,19773599,-37.86164944,145.0053802,Windsor Railway Station (Windsor),-37.856053,144.992035,1.3
4859,19773665,-37.80290366,144.9813391,Collingwood Railway Station (Abbotsford),-37.804526,144.99375,1.1
4860,19776779,-37.82541445,145.0079907,Burnley Railway Station (Burnley),-37.82756,145.007555,0.2
4861,19776817,-37.80821931,144.9614098,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
4862,19787971,-37.77760336,144.9945078,Merri Railway Station (Northcote),-37.777847,144.992972,0.1
4863,19790066,-37.82090523,144.96266210000005,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.5
4864,19790660,-37.81937748,144.956394,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.5
4865,19790889,-37.80544509,144.9579635,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.6
4866,19798937,-37.87321502,144.9874241,Balaclava Railway Station (Balaclava),-37.869488,144.993512,0.7
4867,19808575,-37.80427896,144.9641841,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.6
4868,19811184,-37.81493352,144.9732869,Parliament Railway Station (Melbourne City),-37.811054,144.972911,0.4
4869,19812193,-37.84094742,144.9389981,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,2.8
4870,19812415,-37.88042606,145.0137793,Elsternwick Railway Station (Elsternwick),-37.884753,145.000898,1.2
4871,19813115,-37.82306652,144.9421809,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,1.0
4872,19814465,-37.85989387,144.97140480000004,Windsor Railway Station (Windsor),-37.856053,144.992035,1.9
4873,19817341,-37.83395917,144.98982519999996,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.5
4874,19817590,-37.77885184,144.97549019999997,Jewell Railway Station (Brunswick),-37.774987,144.958717,1.5
4875,19821624,-37.84366227,144.99616980000005,Hawksburn Railway Station (South Yarra),-37.844591,145.002142,0.5
4876,19823945,-37.81539905,144.9539389,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
4877,19827706,-37.89728462,144.98822030000005,Gardenvale Railway Station (Brighton),-37.896695,145.004168,1.4
4878,19829854,-37.82206615,144.9907671,Richmond Railway Station (Richmond),-37.824074,144.990164,0.2
4879,19830055,-37.7778117,144.87406030000002,Tottenham Railway Station (West Footscray),-37.799251,144.862945,2.6
4880,19832436,-37.82408804,144.9643554,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.7
4881,19845811,-37.81478481,144.9547458,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.3
4882,19846972,-37.81972416,144.94384130000003,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.7
4883,19847333,-37.81077299,144.9574559,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.2
4884,19863541,-37.80373562,144.949863,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,0.8
4885,19863916,-37.84493536,144.9999851,Hawksburn Railway Station (South Yarra),-37.844591,145.002142,0.2
4886,19864528,-37.84459738,144.9856032,Prahran Railway Station (Prahran),-37.849518,144.98986,0.7
4887,19865046,-37.80938269,145.0076919,Collingwood Railway Station (Abbotsford),-37.804526,144.99375,1.3
4888,19870807,-37.78452414,144.9391612,Flemington Bridge Railway Station (North Melbourne),-37.78814,144.939323,0.4
4889,19879713,-37.80051595,144.981883,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451,1.1
4890,19884368,-37.81256429,144.9380614,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257,0.7
4891,19894566,-37.82108307,144.94072450000004,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,1.0
4892,19894685,-37.84853817,144.9788691,Prahran Railway Station (Prahran),-37.849518,144.98986,1.0
4893,19895209,-37.7720515,144.9600166,Jewell Railway Station (Brunswick),-37.774987,144.958717,0.3
4894,19895689,-37.83236323,144.98700630000005,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.8
4895,19895975,-37.81471661,144.9540337,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.3
4896,19914104,-37.82768224,145.0002455,East Richmond Railway Station (Richmond),-37.8264,144.997066,0.3
4897,19917938,-37.85795336,144.9970095,Windsor Railway Station (Windsor),-37.856053,144.992035,0.5
4898,19920943,-37.80086267,145.0008872,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451,0.6
4899,19926431,-37.81465408,144.9520085,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
4900,19932324,-37.84164963,144.99785649999995,Hawksburn Railway Station (South Yarra),-37.844591,145.002142,0.5
4901,19932538,-37.81646268,144.97139950000005,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.4
4902,19934660,-37.88449066,144.9861585,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237,1.2
4903,19937463,-37.81586236,144.94703049999995,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
4904,19952061,-37.83916309,144.9407308,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,2.5
4905,19953909,-37.82002156,144.955855,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.5
4906,19958036,-37.81865718,144.95876869999995,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.7
4907,19958339,-37.81855227,144.9586485,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.6
4908,19959053,-37.76723158,144.96460269999997,Brunswick Railway Station (Brunswick),-37.767721,144.959587,0.4
4909,19972314,-37.81030017,145.0075315,North Richmond Railway Station (Richmond),-37.810398,144.9925,1.3
4910,19974957,-37.80974116,144.96072980000002,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
4911,19974964,-37.8148327,144.9534608,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.4
4912,19975115,-37.77229118,144.97089309999996,Jewell Railway Station (Brunswick),-37.774987,144.958717,1.1
4913,19975411,-37.83982573,144.97762980000005,South Yarra Railway Station (South Yarra),-37.838449,144.992342,1.3
4914,19975482,-37.81361395,145.0024069,North Richmond Railway Station (Richmond),-37.810398,144.9925,0.9
4915,19977518,-37.84331513,144.9961186,Hawksburn Railway Station (South Yarra),-37.844591,145.002142,0.5
4916,19978329,-37.8101686,144.9862356,North Richmond Railway Station (Richmond),-37.810398,144.9925,0.6
4917,19985498,-37.83578522,144.9928313,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.3
4918,19986241,-37.77616463,144.9840923,Merri Railway Station (Northcote),-37.777847,144.992972,0.8
4919,19986555,-37.84434599,144.9788596,Prahran Railway Station (Prahran),-37.849518,144.98986,1.1
4920,19986752,-37.80251569,144.9829344,Collingwood Railway Station (Abbotsford),-37.804526,144.99375,1.0
4921,19991234,-37.82115129,144.96309530000005,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.5
4922,19993665,-37.8159473,144.9550438,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
4923,20000022,-37.81657028,144.9534677,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.2
4924,20001798,-37.78383513,145.0257626,Alphington Railway Station (Alphington),-37.778394,145.031255,0.8
4925,20002176,-37.77938815,144.9395689,Flemington Bridge Railway Station (North Melbourne),-37.78814,144.939323,1.0
4926,20003256,-37.81529589,144.9524775,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
4927,20003582,-37.83912697,144.99328569999997,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.1
4928,20004507,-37.81231951,144.96942109999995,Parliament Railway Station (Melbourne City),-37.811054,144.972911,0.3
4929,20015635,-37.84037834,144.93644730000003,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,2.8
4930,20017190,-37.82853351,144.9694457,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,1.2
4931,20017658,-37.83157882,144.8890252,Spotswood Railway Station (Spotswood),-37.830639,144.885933,0.3
4932,20017893,-37.76243887,144.99440259999997,Croxton Railway Station (Northcote),-37.764101,144.997056,0.3
4933,20017949,-37.82015842,144.95977319999997,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.7
4934,20019288,-37.82031769,144.9416413,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.9
4935,20020068,-37.83348242,144.987153,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.7
4936,20022471,-37.81884012,144.9601724,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.6
4937,20022685,-37.81896321,144.9598101,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.6
4938,20022861,-37.81973178,144.9583394,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.6
4939,20023048,-37.81996332,144.9582918,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.6
4940,20023719,-37.81730832,144.95252230000003,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.1
4941,20034249,-37.82116393,144.9618874,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.5
4942,20036099,-37.80857722,144.96117819999995,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
4943,20039154,-37.80875071,144.959821,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.3
4944,20039548,-37.81025269,144.96137480000004,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.1
4945,20055369,-37.74416141,145.0013669,Bell Railway Station (Preston),-37.745562,145.000155,0.2
4946,20057314,-37.86002928,144.9840747,Windsor Railway Station (Windsor),-37.856053,144.992035,0.8
4947,20058698,-37.88926691,145.02847869999997,Glenhuntly Railway Station (Glen Huntly),-37.889719,145.042223,1.2
4948,20061637,-37.81302659,144.9706855,Parliament Railway Station (Melbourne City),-37.811054,144.972911,0.3
4949,20062329,-37.80839124,144.95901980000005,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.4
4950,20063567,-37.81504536,144.9520957,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
4951,20074188,-37.78568248,144.8936957,Flemington Racecourse Railway Station (Flemington),-37.787202,144.907589,1.2
4952,20076925,-37.82399553,144.96307439999995,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.7
4953,20077331,-37.83583829,145.0373705,Kooyong Railway Station (Kooyong),-37.839929,145.033552,0.6
4954,20077627,-37.79036809,144.96840790000005,Royal Park Railway Station (Parkville),-37.781193,144.952301,1.7
4955,20080110,-37.83704933,144.99263159999995,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.2
4956,20082103,-37.83597066,144.9814451,South Yarra Railway Station (South Yarra),-37.838449,144.992342,1.0
4957,20093386,-37.82000874,144.94160469999997,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.9
4958,20093630,-37.77264443,145.04591440000004,Ivanhoe Railway Station (Ivanhoe),-37.768897,145.045425,0.4
4959,20094213,-37.82933757,144.9901624,Richmond Railway Station (Richmond),-37.824074,144.990164,0.6
4960,20094730,-37.82218703,144.9556868,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.6
4961,20095881,-37.78691862,144.97002659999995,Jewell Railway Station (Brunswick),-37.774987,144.958717,1.7
4962,20108119,-37.83673485,144.9928867,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.2
4963,20114571,-37.80897333,144.958586,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.4
4964,20119707,-37.81677926,144.9535811,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.2
4965,20123735,-37.8559653,144.9862489,Windsor Railway Station (Windsor),-37.856053,144.992035,0.5
4966,20125416,-37.81198506,144.9523358,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.3
4967,20126481,-37.8073515,144.9611936,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.3
4968,20130879,-37.83703866,144.99384709999995,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.2
4969,20131450,-37.86560363,144.907835,Williamstown Railway Station (Williamstown),-37.867753,144.905323,0.3
4970,20131690,-37.80869794,144.9620485,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.1
4971,20138766,-37.82122395,144.94363810000004,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.8
4972,20139406,-37.89316512,144.99156599999995,Gardenvale Railway Station (Brighton),-37.896695,145.004168,1.2
4973,20139645,-37.86444755,144.9878423,Balaclava Railway Station (Balaclava),-37.869488,144.993512,0.7
4974,20140713,-37.79620722,144.98523269999995,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451,0.9
4975,20141224,-37.81588002,144.9530786,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
4976,20141728,-37.81535646,145.0888066,Chatham Railway Station (Surrey Hills),-37.8243,145.088648,1.0
4977,20145292,-37.82416377,144.96691289999995,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.7
4978,20145501,-37.83435632,144.97522759999995,South Yarra Railway Station (South Yarra),-37.838449,144.992342,1.6
4979,20154326,-37.80985493,144.95935659999995,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.3
4980,20154628,-37.83612974,144.9954574,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.4
4981,20156435,-37.87224108,145.0081581,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237,1.2
4982,20156566,-37.80933526,144.95912990000005,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.3
4983,20157104,-37.80852599,144.9611884,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
4984,20158357,-37.80866221,144.96053730000003,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.2
4985,20159046,-37.81651441,144.9526958,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.2
4986,20161300,-37.81663552,144.95350349999995,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.2
4987,20161674,-37.81660734,144.9537301,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
4988,20162554,-37.77514456,144.99605369999998,Merri Railway Station (Northcote),-37.777847,144.992972,0.4
4989,20163541,-37.81110534,144.9723994,Parliament Railway Station (Melbourne City),-37.811054,144.972911,0.0
4990,20172627,-37.81873561,144.94721850000005,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
4991,20176467,-37.82559847,144.9633851,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.9
4992,20179357,-37.81511538,144.9533969,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
4993,20184191,-37.80746042,144.9618352,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.3
4994,20193771,-37.8528432,144.98503080000003,Prahran Railway Station (Prahran),-37.849518,144.98986,0.6
4995,20194743,-37.86646707,144.9793362,Balaclava Railway Station (Balaclava),-37.869488,144.993512,1.3
4996,20195339,-37.85677103,145.0168666,Armadale Railway Station (Armadale),-37.856452,145.019326,0.2
4997,20197298,-37.81684078,145.000503,West Richmond Railway Station (Richmond),-37.814949,144.991423,0.8
4998,20201577,-37.8139653,144.9566262,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.2
4999,20214811,-37.84505795,144.9948271,Hawksburn Railway Station (South Yarra),-37.844591,145.002142,0.6
5000,20215444,-37.81975559,144.9561886,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.5
5001,20217427,-37.79535607,144.9533397,Flemington Bridge Railway Station (North Melbourne),-37.78814,144.939323,1.5
5002,20218512,-37.82124855,144.94284319999997,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.8
5003,20221249,-37.81887252,144.960468,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.6
5004,20222953,-37.79631623,144.97724169999995,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451,1.5
5005,20223046,-37.81865617,144.95889240000002,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.7
5006,20225368,-37.81593071,144.95258930000003,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.2
5007,20229858,-37.825112,144.9669746,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.8
5008,20233922,-37.78617432,144.94030130000004,Flemington Bridge Railway Station (North Melbourne),-37.78814,144.939323,0.2
5009,20234360,-37.81443455,144.9521104,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.4
5010,20234397,-37.80794506,144.9612345,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.3
5011,20234463,-37.85378524,144.9841871,Prahran Railway Station (Prahran),-37.849518,144.98986,0.7
5012,20234595,-37.8242344,144.9629893,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.7
5013,20235205,-37.85710058,144.8963532,North Williamstown Railway Station (Williamstown),-37.857333,144.889069,0.6
5014,20235909,-37.80781429,144.9615877,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.3
5015,20236151,-37.87095493,144.9761159,Balaclava Railway Station (Balaclava),-37.869488,144.993512,1.5
5016,20241636,-37.77413094,144.9900718,Merri Railway Station (Northcote),-37.777847,144.992972,0.5
5017,20256600,-37.84139813,144.889092,Newport Railway Station (Newport),-37.842718,144.8836,0.5
5018,20257425,-37.81097961,144.9618844,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.1
5019,20258730,-37.82467739,144.9665313,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964,0.7
5020,20261773,-37.76425778,144.9622254,Anstey Railway Station (Brunswick),-37.761242,144.960684,0.4
5021,20269896,-37.84561947,144.99435280000003,Prahran Railway Station (Prahran),-37.849518,144.98986,0.6
5022,20271652,-37.864039700000006,144.9831437,Balaclava Railway Station (Balaclava),-37.869488,144.993512,1.1
5023,20272532,-37.86608843,144.9952084,Balaclava Railway Station (Balaclava),-37.869488,144.993512,0.4
5024,20273693,-37.81360640000001,144.9586067,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.3
5025,20283742,-37.90982085,144.99467919999995,Middle Brighton Railway Station (Brighton),-37.915134,144.996299,0.6
5026,20285050,-37.80526783,144.8891207,Middle Footscray Railway Station (Footscray),-37.802505,144.891472,0.4
5027,20286562,-37.85784666,144.9856456,Windsor Railway Station (Windsor),-37.856053,144.992035,0.6
5028,20286715,-37.82346959,144.9978666,East Richmond Railway Station (Richmond),-37.8264,144.997066,0.3
5029,20286778,-37.80498095,144.9579001,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.7
5030,20287437,-37.85354784,144.99954169999995,Windsor Railway Station (Windsor),-37.856053,144.992035,0.7
5031,20290337,-37.81569226,144.9531744,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411,0.3
5032,20291007,-37.85822615,144.9749132,Windsor Railway Station (Windsor),-37.856053,144.992035,1.5
5033,20307218,-37.77282954,144.96074199999995,Jewell Railway Station (Brunswick),-37.774987,144.958717,0.3
5034,20309503,-37.7576714,144.9436695,Anstey Railway Station (Brunswick),-37.761242,144.960684,1.5
5035,20309709,-37.83776079,144.9969575,South Yarra Railway Station (South Yarra),-37.838449,144.992342,0.4
5036,20312535,-37.84557381,144.9948123,Prahran Railway Station (Prahran),-37.849518,144.98986,0.6
5037,20312542,-37.87969733,145.0138619,Elsternwick Railway Station (Elsternwick),-37.884753,145.000898,1.3
5038,20316055,-37.81119205,144.9650934,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.3
5039,20316531,-37.80950992,144.96185219999995,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594,0.1
5040,20316632,-37.77013868,145.0121341,Dennis Railway Station (Northcote),-37.779187,145.008242,1.1
5041,20318875,-37.80934721,144.9565129,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654,0.3
5042,20321693,-37.83519783,144.972279,South Yarra Railway Station (South Yarra),-37.838449,144.992342,1.8
